,AF3_max,AF4_max,AF3_time_of_max,AF4_time_of_max,label
132,4396.410156,4329.230957,1645583482.1972759,1645583483.549387,baseline
133,4371.2822270000015,4316.9228520000015,1645650686.64615,1645650685.6947901,baseline
134,4381.538574,4337.94873,1645901147.889424,1645901147.936305,baseline
135,4375.384765999999,4370.256348,1645494183.516205,1645494181.854034,baseline
136,4370.769043,4328.7177729999985,1645650655.1855106,1645650655.365242,baseline
137,4368.7177729999985,4336.9228520000015,1645583496.015384,1645583496.945449,baseline
138,4403.0771479999985,4358.974121,1645901056.907924,1645901057.048569,baseline
139,4370.256348,4477.94873,1645494371.556277,1645494371.212943,baseline
140,4385.128418,4346.666504,1645817903.702658,1645817903.632318,baseline
141,4377.94873,4339.487305,1645650676.093305,1645650676.108933,baseline
142,4388.7177729999985,4340.0,1645817867.235661,1645817868.6893392,baseline
