,AF3_max,AF4_max,AF_max_time_diff,AF_max_diff,AF_ratio,AF_adj_max_diff,AF_adj_max_ratio,label
0,7867.692383,6775.384765999999,0.06254100799560547,1092.3076170000004,1.1612170606872956,1391.5383300000012,1.5426999022638836,blink
1,7903.589844,6857.94873,0.09377288818359375,1045.641114,1.152471410208399,1349.7437755,1.5045529366117592,blink
2,5900.0,4894.3588869999985,0.0078125,1005.6411130000015,1.2054694263780092,974.3588860000036,2.5447151681430076,blink
3,4923.0771479999985,4674.3588869999985,0.04687762260437012,248.71826099999998,1.0532090639620586,195.89794799999981,1.440093588375819,blink
4,8023.589844,5321.538574,0.04689502716064453,2702.05127,1.5077575277198394,3012.0511480000005,3.6770732132894515,blink
5,8023.077148,5315.384765999999,0.06252694129943848,2707.692382000001,1.5094066565641358,3060.5130610000006,3.666666701228775,blink
6,8067.179687999998,5215.384765999999,0.1406850814819336,2851.794921999999,1.5468043202855035,3256.922973999999,4.337361032457106,blink
7,7877.94873,5661.538574,0.0468900203704834,2216.410156,1.391485481734351,2500.512573,2.657093868966486,blink
8,7972.820312999998,5343.0771479999985,0.06252717971801758,2629.743165,1.4921776519705234,2901.794556499999,3.5580915941682028,blink
9,5043.0771479999985,4782.05127,0.031253814697265625,261.02587799999856,1.054584500094663,224.87206949999927,1.4176196448657017,blink
10,7957.436035,5285.128418,0.04689526557922363,2672.3076169999995,1.5056277550226973,2985.384520999999,3.7356667662470757,blink
11,5003.589844,4757.94873,0.02343893051147461,245.64111400000002,1.0516275243680484,208.9746100000002,1.4175210980412796,blink
12,4900.0,4680.0,0.0,220.0,1.047008547008547,216.66674799999964,1.5351489881145728,blink
13,7903.077148,5641.025879,0.04688906669616699,2262.0512690000005,1.4009999807696327,2374.1025384999994,2.712409341285895,blink
14,7858.974120999998,6750.256348000001,0.023401975631713867,1108.7177729999976,1.1642482471541238,1349.743529999997,1.5333873773485662,blink
15,6317.94873,4929.743652,0.015630245208740234,1388.205078,1.2815978225230442,1383.5898435,3.059541981071675,blink
16,7887.179687999998,6187.692383,0.06261467933654785,1699.4873049999987,1.274656075287316,1929.230712999999,1.9718417687777012,blink
17,5284.615234000001,4839.487305,0.0,445.12792900000113,1.091978323517888,443.84594650000145,1.7337851211689748,blink
18,7856.922852,5475.384765999999,0.046785831451416016,2381.5380860000005,1.4349535581112804,2624.102173000001,3.011794229544903,blink
19,8043.589844,5101.538574,0.007814645767211914,2942.05127,1.5766988188610724,3183.3332525000005,5.494929865127449,blink
20,5050.769043,4712.307617,0.015627145767211914,338.46142599999985,1.0718249854442812,300.2563479999999,1.6458909512841442,blink
21,4941.025879,4758.974121,0.07031989097595215,182.0517579999996,1.03825441226853,112.56445350000013,1.2267569511611687,blink
22,5067.692383,4704.615234000001,0.0,363.0771489999988,1.0771746744294963,297.43603599999824,1.6223178707891903,blink
23,7965.641113,5674.871582,0.07815885543823242,2290.769531,1.403668963764051,2686.6669919999995,2.76071295108732,blink
24,5036.410156,4748.205078,0.03906512260437012,288.20507799999996,1.0606976896038778,228.46166899999935,1.4477390039251397,blink
25,5012.820313,4750.256348,0.0,262.5639650000003,1.055273641202658,206.6665040000007,1.425553969880732,blink
26,7909.230956999999,5014.3588869999985,0.023447036743164062,2894.8720700000003,1.5773164895526557,3133.3336175000013,4.963672734589258,blink
27,5790.256348,4605.128418,0.007814884185791016,1185.1279299999997,1.2573495942844302,1190.7690430000002,4.588870606645391,blink
28,7869.743651999999,5886.666504,0.062419891357421875,1983.0771479999994,1.3368760820156018,2224.102539000001,2.3320023923049495,blink
29,7883.077148,5119.487305,0.007816076278686523,2763.5898430000007,1.5398176962565984,2872.308103999999,4.204234224222422,blink
30,7862.05127,6178.461426,0.046788930892944336,1683.589844,1.272493381105395,2340.5129400000005,2.185454658426546,blink
31,7980.0,4993.333496,0.023447275161743164,2986.666504,1.5981307890595577,3119.7435309999996,4.969657223494742,blink
32,7845.641113,6341.025879,0.0313570499420166,1504.6152339999999,1.237282619991023,1606.1538090000013,1.7682117924455258,blink
33,7907.692383,6168.205078,0.0937802791595459,1739.4873049999997,1.2820086691352384,2141.025879,2.0702385865139434,blink
34,7637.94873,4801.538574,0.01562976837158203,2836.410156,1.590729432303005,2868.7177735000005,6.0693243453775825,blink
35,7857.94873,5208.7177729999985,0.007814168930053711,2649.2309570000016,1.5086148016566767,2719.4877930000002,3.8282684122699155,blink
36,5139.487305,4799.487305,0.007814168930053711,340.0,1.070840899953167,302.3076169999995,1.548371781628287,blink
37,5363.0771479999985,5000.512695,0.03125309944152832,362.56445299999814,1.0725054559630507,312.56445249999797,1.4048493472492085,blink
38,7986.666504000002,4676.9228520000015,0.1797640323638916,3309.743652,1.7076754859414984,3491.7947995000004,9.349479666828081,blink
39,5129.743652,4777.436035,0.01562976837158203,352.3076170000004,1.0737440782919871,338.46142600000167,1.657042815930461,blink
40,4944.615234000001,4649.230957,0.04687857627868652,295.384277000001,1.0635340080396012,252.56396450000102,1.628990540022192,blink
41,7830.769043000001,5804.615234000001,0.03130698204040527,2026.1538090000004,1.3490591068176216,2059.230713,2.480914716136409,blink
42,7941.025879000002,5600.512695,0.1015939712524414,2340.5131840000013,1.4179105220294481,2843.5899665000015,3.0196686895694005,blink
43,4946.153809,4722.563965,0.015627145767211914,223.58984400000008,1.047345011239038,165.89746099999957,1.3819363801804738,blink
44,5013.846191,4732.820313,0.007814168930053711,281.02587799999947,1.0593781000364801,232.30761600000005,1.4718749162236204,blink
