,Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
8117,1650412771.269162,1650412771.288154,116.0,0.0,4416.922852000001,3989.2307130000004,4343.077147999999,4281.025879,4376.410156,450.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,58.0,0.0,0.225519,-0.456787,0.463379,0.7250979999999999,0.8730600000000001,-0.468757,-0.156252,-0.045997,-0.056548,-0.019559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118,1650412771.276977,1650412771.295969,117.0,0.0,4420.512695,4027.6923829999996,4347.692383,4281.025879,4383.589844,450.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,64.0,0.091184,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8119,1650412771.284791,1650412771.303684,118.0,0.0,4425.641113000001,4065.1281740000004,4355.897461,4281.025879,4378.461426,450.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,59.0,0.0,0.225519,-0.456787,0.463379,0.7250979999999999,0.882338,-0.467292,-0.158694,-0.04589,-0.056655,-0.020777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,1650412771.292606,1650412771.3114982,119.0,0.0,4428.205078,4062.0512700000004,4341.025879,4281.025879,4375.384765999999,16204.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,1650412771.3004198,1650412771.3192132,120.0,0.0,4411.794922,4022.5642090000006,4322.05127,4281.025879,4371.282227000001,450.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,60.0,0.0,0.225519,-0.456787,0.463379,0.7250979999999999,0.8964979999999999,-0.46973400000000004,-0.165042,-0.045842,-0.056701999999999995,-0.021873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122,1650412771.308235,1650412771.327028,121.0,0.0,4391.794922,3975.897461,4327.692383,4281.025879,4363.077147999999,450.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,11.648614,5.122941,2.956326,1.0354889999999999,0.593225,30.514488,49.131855,35.997555,13.605892,14.346893,1.458616,1.2643719999999998,1.238137,1.8580869999999998,1.881761,0.004959000000000001,0.002135,0.001524,0.000883,0.0020510000000000003,12.119864,4.794333999999999,3.412522,1.4884870000000001,0.710117
8123,1650412771.316049,1650412771.334743,122.0,0.0,4382.05127,3962.5642090000006,4336.922852000001,4281.025879,4358.461426,450.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,61.0,0.0,0.22629499999999997,-0.45654300000000003,0.46362299999999995,0.724854,0.875502,-0.47071,-0.163088,-0.045994,-0.056598,-0.02286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,1650412771.323864,1650412771.342557,123.0,0.0,4378.461426,4013.3332520000004,4349.230957,4281.025879,4358.974121,16204.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125,1650412771.3316789,1650412771.3502722,124.0,0.0,4382.05127,4068.205078,4369.230957,4281.025879,4361.025879,450.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,62.0,0.0,0.225794,-0.45654300000000003,0.46386700000000003,0.724854,0.877943,-0.472175,-0.161135,-0.046131,-0.056652,-0.017497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126,1650412771.339493,1650412771.357987,125.0,0.0,4391.282227000001,4061.025635,4356.410156,4281.025879,4365.641113000001,450.0,4.0,82.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
