,Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
69932,1645494218.270764,103.0,0.0,4338.461426,4462.563965,4205.641113000001,4279.487305,4310.256348,16212.0,4.0,77.0,40.0,1.0,5.0,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69933,1645494218.278579,104.0,0.0,4356.410156,4451.794922,4210.769043,4279.487305,4283.589844,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,52.0,0.0,0.41069399999999995,-0.26806599999999997,0.6206050000000001,0.611816,0.839368,-0.53077,-0.070314,-0.034651999999999995,-0.040751,-0.021294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,128.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69934,1645494218.286394,105.0,0.0,4328.717772999999,4412.820313,4208.717772999999,4279.487305,4271.282227000001,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69935,1645494218.294209,106.0,0.0,4305.128418,4393.333496,4205.128418,4279.487305,4289.743652,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,53.0,0.0,0.41069399999999995,-0.26806599999999997,0.6206050000000001,0.611816,0.8501110000000001,-0.540536,-0.085939,-0.034605000000000004,-0.040826999999999995,-0.024096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69936,1645494218.3020241,107.0,0.0,4319.487305,4339.487305,4213.846191,4279.487305,4313.846191,16212.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69937,1645494218.309839,108.0,0.0,4341.538574,4325.128418,4222.05127,4279.487305,4318.461426,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,54.0,0.0,0.411063,-0.26806599999999997,0.6203609999999999,0.611816,0.845716,-0.548348,-0.09472799999999999,-0.03466,-0.040748,-0.026569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,128.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69938,1645494218.317653,109.0,0.0,4341.538574,4365.128418,4225.128418,4279.487305,4306.153809,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69939,1645494218.325468,110.0,0.0,4330.769043,4356.922852000001,4233.846191,4279.487305,4283.077147999999,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,55.0,0.0,0.41069399999999995,-0.26806599999999997,0.6206050000000001,0.611816,0.844251,-0.5459069999999999,-0.097169,-0.034710000000000005,-0.040726,-0.022545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69940,1645494218.333283,111.0,0.0,4323.077147999999,4345.128418,4232.820313,4279.487305,4281.538574,16212.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69941,1645494218.341098,112.0,0.0,4320.512695,4372.307617,4217.436035,4279.487305,4303.077147999999,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,56.0,0.0,0.41069399999999995,-0.26806599999999997,0.6206050000000001,0.611816,0.845716,-0.539559,-0.085451,-0.034803,-0.040706,-0.025172999999999997,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,2.344028,5.240236,1.2898610000000001,1.182425,1.440337,2635.30835,902.478699,361.185791,125.30716699999999,35.231808,1.6466060000000002,1.548202,0.393804,0.46198199999999995,0.381497,0.0076230000000000004,0.006718000000000001,0.006155,0.0032920000000000002,0.00495,2.0184509999999998,2.533721,0.9083030000000001,1.4074309999999999,2.2551810000000003
69942,1645494218.348813,113.0,0.0,4333.846191,4348.205078,4218.974121,4279.487305,4309.743652,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69943,1645494218.356627,114.0,0.0,4343.589844,4303.077147999999,4227.692383,4279.487305,4290.769043,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,57.0,0.0,0.41069399999999995,-0.26806599999999997,0.6206050000000001,0.611816,0.8374149999999999,-0.539071,-0.092287,-0.034839,-0.040737,-0.021338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69944,1645494218.364441,115.0,0.0,4336.922852000001,4308.717772999999,4223.589844,4279.487305,4286.153809,16212.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69945,1645494218.372256,116.0,0.0,4337.436035,4320.512695,4224.102539,4278.974121,4311.282227000001,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,58.0,0.0,0.410854,-0.267822,0.6206050000000001,0.611816,0.839857,-0.532723,-0.082521,-0.034822000000000006,-0.040716,-0.024038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69946,1645494218.38007,117.0,0.0,4349.230957,4322.05127,4221.025879,4280.0,4316.410156,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69947,1645494218.3878849,118.0,0.0,4357.436035,4322.05127,4217.436035,4281.538574,4302.05127,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,59.0,0.0,0.411013,-0.26757800000000004,0.6206050000000001,0.611816,0.849134,-0.542,-0.08203300000000001,-0.034904000000000004,-0.040746,-0.026468000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69948,1645494218.395699,119.0,0.0,4352.820313,4307.179688,4223.589844,4282.05127,4302.563965,16212.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69949,1645494218.4035132,120.0,0.0,4337.94873,4304.615234000001,4230.256348,4280.0,4306.153809,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,60.0,0.0,0.411013,-0.26757800000000004,0.6206050000000001,0.611816,0.833509,-0.548837,-0.08691499999999999,-0.034929,-0.040871,-0.028801999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69950,1645494218.4113278,121.0,0.0,4324.102539,4292.820313,4225.641113000001,4278.974121,4305.641113000001,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69951,1645494218.419043,122.0,0.0,4320.0,4260.0,4218.974121,4280.0,4296.410156,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,61.0,0.0,0.41117200000000004,-0.267334,0.6206050000000001,0.611816,0.842298,-0.557137,-0.092287,-0.034952,-0.040885000000000005,-0.024457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69952,1645494218.426857,123.0,0.0,4308.717772999999,4264.102539,4214.358886999999,4279.487305,4278.974121,16212.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69953,1645494218.434672,124.0,0.0,4300.512695,4290.769043,4230.256348,4278.974121,4276.410156,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,62.0,0.0,0.410803,-0.267334,0.62085,0.611816,0.8447389999999999,-0.538582,-0.093263,-0.034972,-0.040996,-0.020693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
69954,1645494218.442487,125.0,0.0,4323.589844,4278.461426,4245.128418,4281.025879,4294.871582,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69955,1645494218.450301,126.0,0.0,4342.563965,4257.436035,4228.717772999999,4282.05127,4299.487305,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,63.0,0.0,0.410803,-0.267334,0.62085,0.611816,0.8403450000000001,-0.540047,-0.09131,-0.034893,-0.041145,-0.023506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69956,1645494218.458116,127.0,0.0,4338.461426,4257.94873,4212.307617,4281.025879,4288.205078,239.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69957,1645494218.465931,0.0,0.0,4353.846191,4241.538574,4222.563965,4281.538574,4291.282227000001,450.0,4.0,77.0,,,,0.0,4.0,4.0,2.0,0.0,4.0,50.0,0.972656,16.666666,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.410803,-0.267334,0.62085,0.611816,0.8403450000000001,-0.543954,-0.08984500000000001,-0.035017,-0.041277999999999995,-0.019837,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,1.754201,4.545365,1.427942,1.157416,1.424597,1947.629517,672.702637,265.567627,93.411491,27.071984999999998,1.208628,1.461755,0.453525,0.47461800000000004,0.367294,0.008313,0.005749,0.007079,0.0038130000000000004,0.004032,2.055973,2.222929,1.0462280000000002,1.385907,2.565665
