,AF3_max,AF4_max,AF3_peaks_diff,AF4_peaks_diff,label
103,7864.102539,5620.0,70.10017064310614,92.25149859526846,none
104,7894.358887,7277.436035,110.49300509684099,101.89962553731493,none
105,4995.384765999999,4662.563965,65.66569118678854,55.344773778947456,none
106,6989.743651999999,5262.563965,131.73219941651223,107.85790158742202,none
107,7854.871581999999,6615.897461,59.074614406153614,82.87308758974177,none
108,7852.820312999998,6281.538574,168.77712156410234,81.30239412284936,none
109,5100.512695,4794.3588869999985,62.60994162086263,52.265377339284896,none
110,7862.563965,5882.563965,194.42922597260304,99.49001411717882,none
111,5168.7177729999985,4802.05127,50.488798367564414,58.797110984133724,none
112,7877.436035,5914.3588869999985,71.84874544540753,42.7306759387352,none
113,7851.282227,5438.974121,110.80640164706756,78.29721945043639,none
114,7964.102539,6073.846191,210.50255686009223,55.257558774683275,none
115,4899.487305,4617.436035,43.47291825893717,26.083108793102838,none
116,5010.769043,4736.410156,73.87213832911493,65.3966405322526,none
117,8002.563965,5141.025879,304.58007890662657,115.43190144935579,none
118,7880.512695,5452.307617,179.9458475189458,116.87280399382871,none
119,5013.846191,4735.384765999999,63.29388888461472,52.42725739341131,none
120,7861.025879000002,4984.615234000001,101.30843826923319,38.523473043089325,none
121,7893.846191,5842.05127,151.77776354135358,120.74245613370749,none
122,7877.94873,5727.179688,150.07316803456752,71.10059739015105,none
123,7884.615234000001,5686.153809,114.05257579220779,86.34098866216209,none
124,7758.974120999998,6360.0,106.48040756280625,89.98947184931603,none
125,5035.897461,4702.563965,60.00129188656956,56.49183802272546,none
126,7882.05127,6350.256348,141.5530854719873,76.25587039717266,none
127,4991.794922,4777.436035,89.54458665671427,71.28206070513079,none
128,5323.0771479999985,4593.333496,30.459109267443637,23.01351201532907,none
129,7876.922852,5893.846191,141.9007480491191,106.721609952383,none
130,7895.384765999999,4984.102539,90.10838133634888,41.050366542169286,none
131,5014.871582,4717.94873,52.151105052632374,47.721402261366165,none
132,5007.179688,4780.0,72.20257189643326,55.71644925882447,none
133,5518.974121,4970.769043,82.02300934264986,59.16752479220759,none
134,7989.230956999999,5560.512695,206.84703307394693,129.16124200444028,none
135,7814.358887,4868.7177729999985,135.64814509737425,87.08907558921783,none
136,7975.897461,5330.256348,193.50156011080844,122.49164608695719,none
137,7933.333495999998,5222.563965,89.74673084408823,37.58089765258137,none
138,7823.589844,6580.0,92.00566940966655,76.79886089449974,none
139,4961.025879,4686.153809,63.67013535132901,58.881518312299704,none
140,4952.820313,4647.179688,35.602993475538824,28.471094962963434,none
141,4925.128418,4678.974121,51.29879620652264,48.34295452688093,none
142,7977.94873,5195.384765999999,151.59738940750822,121.14848457137487,none
143,7872.820312999998,5419.487305,51.34256062986924,47.24860568443182,none
144,7346.153809,4903.589844,73.0635117282045,36.935788430719185,none
145,7871.282227,6902.05127,259.2865726773098,107.16616790908938,none
146,5163.589844,4798.461426,72.88483226740118,68.30901098734103,none
147,7848.717773,6388.205078,55.70597329333714,77.4873419579626,none
148,7878.461426000002,5590.769043,219.8446868079668,119.5884446746586,none
149,5074.871582,4794.3588869999985,54.63655610571004,49.51161985714225,none
150,7888.205078,5247.179688,138.5221422382033,105.78415127906919,none
151,5102.563965,4778.974121,72.280879139651,58.88892764285902,none
152,7867.179687999998,6424.615234000001,122.19312451729684,107.2583084855114,none
153,7945.128418000001,5558.974121,174.19812092550546,126.08667285714273,none
154,5115.897461,4692.307617,64.75933024572441,54.40050257052371,none
155,5049.743652,4681.538574,35.923932728247564,25.665599980166007,none
156,4883.589844,4632.820313,54.31221063567136,50.91701284609735,none
157,4904.615234000001,4657.94873,57.258769700659286,55.76520695308591,none
158,5055.897461,4777.94873,49.05668085174784,49.03992269767332,none
159,7950.769043000001,5320.0,162.69050070219737,124.81742952246896,none
160,5954.3588869999985,4708.7177729999985,122.14199375872886,82.58933499121213,none
161,7994.871581999999,5047.692383,230.58138465611955,116.585356951221,none
162,7883.589844,5107.692383,161.01916963290932,91.61254878889213,none
163,7871.282227,6521.538574,135.58559106757002,119.40633974742104,none
164,7883.589844,6943.077148,142.74833021716404,125.30267382804868,none
165,5085.6411130000015,4795.897461,59.896713842639656,54.587584686747505,none
166,4996.9228520000015,4670.256348,60.64625039953626,58.60637535938167,none
167,4958.974121,4649.743652,60.66491698000664,55.11585602749801,none
168,7885.128418000001,5622.05127,128.03362836157203,40.01998146753249,none
169,7866.666504000002,6893.846191,235.85538146,122.46575680821661,none
170,5071.794922,4658.461426,45.74362930588268,26.650846765293863,none
171,4935.897461,4706.666504,74.67055404843813,63.2622718072289,none
172,7903.077148,5115.897461,165.0206043209887,128.15966801265768,none
173,7872.820312999998,7205.128418000001,186.2546356190187,108.90594363399305,none
174,5142.563965,4825.6411130000015,61.306820546913514,48.7438087682076,none
175,5030.769043,4671.794922,68.68418978414593,63.305761801494555,none
176,4975.897461,4678.461426,85.08310807938688,77.68205976084664,none
177,4799.487305,4617.436035,52.47589515042546,53.13434006525222,none
178,7963.589844,5294.871582,207.64465411990886,136.23678198960715,none
179,5015.384765999999,4732.820313,80.58775173541562,76.94714762799049,none
180,4949.743652,4658.461426,31.903469600004428,24.880444239533972,none
181,7945.641113,5171.794922,172.50218895402577,131.65178446511618,none
182,5068.205078,4791.794922,79.50884218912324,66.79110145936829,none
183,7893.846191,7329.230956999999,187.3868229827367,97.36780919557168,none
184,8098.974120999998,4877.436035,149.63821917926725,112.53759202298988,none
185,7925.641113,5914.3588869999985,193.88484682751232,43.442300424995665,none
186,4929.230957,4660.0,57.35241980232695,51.50047777429063,none
187,7914.358887,5188.205078,164.6809491633071,120.26917862186383,none
188,7869.743651999999,6714.871581999999,261.431984703529,90.73029877215231,none
189,7875.897461,6827.692383,170.16171340490473,146.87207493585447,none
190,7908.717773,5030.769043,170.4428647142854,117.96078249411858,none
191,5768.7177729999985,4803.589844,41.64688488048705,24.25339795860873,none
192,5207.692383,4833.333496,58.954104815788014,50.15043551949202,none
193,4976.9228520000015,4715.384765999999,62.69493891764432,57.06183244549811,none
194,5114.3588869999985,4789.743652,74.27668066666502,70.12977435802622,none
195,7867.179687999998,6935.897461,157.30422587505018,83.16351455612948,none
196,4940.512695,4707.179688,60.657217559828496,62.89009390558931,none
197,4927.179688,4683.589844,67.98017912014438,68.4181194427465,none
198,7991.794922,5119.487305,151.48650384537586,113.57147219047783,none
199,7849.743651999999,5872.307617,158.86133371717915,99.15844926490172,none
200,5227.179688,4813.846191,62.39094840259804,47.62284381702739,none
201,7946.153809,5466.153809,96.1957292119705,45.0708322548071,none
202,7795.897461,4938.974121,74.42913745256556,39.09731333116906,none
203,7792.820312999998,4925.6411130000015,141.3696875696187,109.0488653690827,none
204,8045.641113,5637.94873,262.3947674707183,113.43468999390825,none
205,7958.461426000002,5153.846191,160.6002170568181,134.48940475514337,none
206,7947.692383,5496.410156,45.6998140458536,45.43956351190627,none
207,4988.7177729999985,4665.128418,71.57393567370946,67.86555102703005,none
208,5018.974121,4707.179688,77.99013354586987,65.2918342965886,none
209,7920.0,5548.7177729999985,280.3903685634464,136.39464946507178,none
210,7851.794922,5634.871582,131.6074888770072,113.79808927934164,none
211,5114.871582,4800.512695,68.85156264903617,65.21919871778027,none
212,4932.307617,4715.897461,70.14732637380712,61.301515578821636,none
213,7876.922852,5065.128418,130.8770259698863,106.77533062539169,none
214,5016.9228520000015,4731.794922,103.63555994788749,85.46341602057055,none
215,4902.05127,4663.0771479999985,49.738010565220975,42.44595647486585,none
216,7821.538573999998,5189.230957,108.02823877694846,61.20067775640928,none
217,5581.025879,4517.94873,36.94657631148948,38.72176729637886,none
218,4901.025879,4614.871582,53.56294403749962,51.161786987652704,none
219,7859.487305,7080.512695,165.95530999080574,95.81157695195316,none
220,5802.05127,4794.3588869999985,48.67415559756137,38.66666638618153,none
221,7884.615234000001,5437.94873,150.86635757830572,48.17083782294685,none
222,7881.538573999998,5474.3588869999985,117.38979367917455,48.5237169274169,none
223,7861.538573999998,5950.769043,166.3131721861423,130.02859101946342,none
224,7769.230956999999,5462.05127,142.9776068852825,106.7312119301987,none
225,7862.563965,6917.94873,232.7350778404284,119.8857738761917,none
226,7907.179687999998,6358.461426,154.34140867085353,122.02497344633048,none
227,6635.384765999999,4912.307617,48.700367937819465,27.23647283950504,none
228,4968.7177729999985,4700.512695,73.93211944758514,73.66765888053942,none
229,7955.384765999999,5174.871582,137.64597451647023,112.15080172842409,none
230,5075.384765999999,4802.563965,76.7268936861492,55.24228183637206,none
231,4997.436035,4682.563965,52.538522124975316,45.15992467010528,none
232,7873.333495999998,7050.769043000001,248.27402501995311,181.05338435135036,none
233,7901.538573999998,6055.384765999999,201.48878565716996,185.18893490476148,none
234,4898.974121,4619.487305,37.08632343947829,23.13586567816037,none
235,7925.128418000001,6006.666504,164.32536050166436,43.82362769331576,none
236,7846.153809,5305.128418,138.66143059178194,90.56701483098277,none
237,7887.692383,5125.6411130000015,64.24341109719808,44.93913556867665,none
238,7905.641113,5829.230957,242.50015436155627,58.636877034718964,none
239,4821.538574,4632.820313,68.15846435064668,64.1940492289159,none
240,5023.0771479999985,4744.102539,94.03919171764483,81.10829964073582,none
241,7954.358887,5085.6411130000015,162.09350007058765,127.37993051724061,none
242,7830.769043000001,5325.128418,158.10255126250013,129.0243555875004,none
243,5115.897461,4847.179688,65.09159459999955,55.058944679815795,none
244,7949.230956999999,5170.256348,241.8192981309503,123.683607126467,none
245,4994.871582,4725.6411130000015,64.45841894154637,55.58820571411343,none
246,7926.666504000002,5147.179688,161.14520822156965,113.2649967312218,none
247,4915.384765999999,4677.94873,43.18315353736307,42.785715420202905,none
248,5125.6411130000015,4756.410156,37.4645827773993,23.812944003037046,none
249,5139.487305,4764.615234000001,29.692916160934146,25.634415751892448,none
250,4929.743652,4681.538574,73.35316718431295,59.6825333568504,none
251,5102.05127,4806.666504,83.02263616470736,66.00298241211021,none
252,7921.538573999998,5192.820313,135.12629464438396,42.92122335395743,none
0,7739.487305,4466.666504,79.68849615189993,36.56239836464647,none
1,7823.077148,4621.025879,83.45156770849371,35.034690885745476,none
2,7783.077148,4500.512695,90.50548965714324,34.54600178823421,none
3,5938.974121,4464.102539,49.98898036987157,30.508718975910597,none
4,6902.05127,4724.102539,66.0414537397246,36.61831807529052,none
5,7881.538573999998,6549.230957,220.18961594117627,54.357934576323714,none
6,7738.974120999998,4455.384765999999,81.07829398717968,32.53129673066633,none
7,7308.205078,5406.666504,71.5189213870508,40.962744891729926,none
8,6397.436035,4516.9228520000015,55.22852978260926,39.912748984991595,none
9,7855.384765999999,6157.94873,142.93386194287586,43.47513216470725,none
10,6576.9228520000015,5558.461426,52.69924648019423,46.17483330769119,none
11,6721.538573999998,4394.3588869999985,85.67967720899651,51.26853852631757,none
12,7907.179687999998,6056.410156,79.4124579043123,53.946086551438384,none
13,7860.512695,6160.0,155.2404570996673,57.541270912790424,none
14,7889.230956999999,6109.743652,122.4379365405016,44.157476825206686,none
15,7333.333495999998,4503.0771479999985,80.7079952727263,44.77335424540888,none
16,7890.769043000001,4459.487305,68.86349358859025,33.75563537647031,none
17,6476.9228520000015,4580.512695,54.97120440434264,54.345734089658436,none
18,6417.436035,4507.179688,24.967048014287684,36.352617115843714,none
19,7874.871581999999,6332.307617,64.92911011764454,56.86022595092709,none
20,7876.410156,5938.974121,146.417544200066,50.863102200002686,none
21,7884.102539,6204.102539,186.38180242877115,49.59729945644267,none
22,4909.743652,4577.94873,44.425455018874345,31.075080790922584,none
23,7912.820312999998,6275.384765999999,104.17246438909888,47.876562820873914,none
24,7857.94873,4543.0771479999985,128.25309466742692,32.135877579600674,none
25,6981.025879000002,4569.230957,59.87668620697241,32.14033001498228,none
26,7831.282227,4518.974121,82.41363609333439,31.746026776851068,none
27,6082.563965,4509.743652,49.358944402775705,32.411385262501426,none
28,7860.0,6170.769043,223.1982121114329,52.828018938516834,none
29,6980.512695,4694.871582,65.60801593611086,39.34692270275082,none
30,7882.563965,6076.9228520000015,152.8934974676281,56.9635620394738,none
31,7514.358887,4485.128418,92.53824144406371,33.5985934597702,none
32,7430.769043000001,4452.307617,69.44143935988268,33.23879015365583,none
33,5072.820313,4442.563965,42.656207731070026,38.2502037674094,none
34,7881.538573999998,6014.3588869999985,28.949181823390063,51.099330640956396,none
35,7835.384765999999,4518.974121,90.06002602193212,30.932104606254143,none
36,7885.641113,5743.589844,85.5158854387696,46.12531407191909,none
37,7893.846191,5731.2822270000015,131.9000651153833,42.840639064680545,none
38,6637.436035,4680.0,93.45564101225591,66.97889314881468,none
39,6730.769043000001,5506.153809,59.95209877565412,39.802814593913354,none
40,7327.692383,4475.384765999999,78.67709183632178,36.20761614429375,none
41,6231.794922,5346.153809,57.52702710066933,45.91236235898123,none
42,7878.461426000002,6116.9228520000015,163.19167758130243,54.003981254334576,none
43,7851.794922,4489.743652,97.44102189080559,26.85150004650859,none
44,6502.05127,4615.897461,55.36670309623969,40.19388330488073,none
45,7873.846191,6177.436035,150.5583111871947,52.073454115709865,none
46,5853.333496,5145.128418,52.02088187677509,39.47007376666443,none
47,7838.974120999998,4508.7177729999985,101.5199257857148,33.01986682894494,none
48,7868.717773,4530.256348,133.9775354688545,30.173010393848017,none
49,7872.307617,4472.820313,76.97092769333358,29.3296193253027,none
50,7824.615234000001,4479.487305,89.15188680769188,30.184193730814513,none
51,7809.743651999999,5800.0,85.3862593238473,57.32863960027316,none
52,7899.487305,6415.897461,114.08923152466878,48.82272768817165,none
53,6536.410156,5711.794922,64.84041376580353,43.22426986206938,none
54,7900.0,6167.692383,140.86173817610734,50.20628476971979,none
55,7458.461426000002,4492.307617,79.00943617965368,33.501201291754114,none
56,7853.333495999998,5736.9228520000015,77.92101386486411,41.344681974556806,none
57,7397.436035,4484.615234000001,75.88493058834592,30.941227115947186,none
58,7870.769043000001,6114.3588869999985,253.1101754904812,53.387515393163085,none
59,7852.820312999998,4437.436035,72.54216908400667,31.861837178523274,none
60,7902.05127,6594.3588869999985,129.53521027912393,53.91817429974799,none
61,7744.615234000001,4450.769043,86.91808399324509,29.87839221126069,none
62,7877.436035,6165.128418,136.40358349350709,49.46318504042483,none
63,7870.256348000001,6097.436035,172.72441770947535,75.02465368562525,none
64,7842.563965,4509.743652,77.79961341996659,27.541815582890194,none
65,7899.487305,5735.384765999999,124.17918805747058,41.976773628450246,none
66,7396.410156,4491.2822270000015,84.88158356175336,31.877328247314836,none
67,7810.256348000001,4510.256348,80.57263858891702,35.64386878495043,none
68,7878.974120999998,4473.846191,84.50086255191991,33.48092759407882,none
69,7884.615234000001,5873.846191,201.6227457945197,44.242050220830606,none
70,7926.666504000002,6180.0,25.816466279486576,47.7635227920091,none
71,7304.615234000001,4464.615234000001,60.915542378571445,27.705928851050885,none
72,7805.641113,4468.7177729999985,144.00743018865342,28.961529499998505,none
73,5701.538574,4548.205078,47.96768165769845,39.974230831816385,none
74,7853.333495999998,4491.2822270000015,89.78406735526505,30.915513001176805,none
75,7376.410156,5695.384765999999,70.05766802031758,45.88384798780953,none
76,6743.077148,4787.179688,64.20971538115828,34.231464449796476,none
77,7888.717773,6132.820313,51.499448504783686,52.18185520122552,none
78,7873.846191,6223.0771479999985,158.36210779601788,57.34504610046133,none
79,5215.897461,4503.0771479999985,46.020679012988694,33.20495944684535,none
80,5660.0,4443.589844,54.48369855405144,34.17921652449513,none
81,7874.358887,5529.743652,178.7964553105985,39.83963441616015,none
82,7855.897461,4563.589844,147.5007686672152,28.870611309523156,none
83,6797.94873,4743.589844,89.20224336111278,44.35595308207667,none
84,7809.743651999999,4485.128418,71.6842162861376,31.303181909925115,none
85,6580.512695,4632.307617,63.152774139512076,40.17766943269271,none
86,7745.128418000001,5536.410156,72.96500717183608,41.05340588595391,none
87,6205.128418,5585.128418,64.44889100929504,42.53584972518365,none
88,6675.384765999999,4707.179688,69.7437254942015,41.570893582278586,none
89,7854.358887,4543.589844,42.1215418630145,36.2177389440767,none
90,7869.743651999999,4475.897461,60.34718162580111,32.1296543217486,none
91,7900.512695,6258.974121,153.6681009861113,53.151803068351,none
92,6298.461426,4500.0,47.18786387265118,39.65612074117507,none
93,7805.641113,4461.538574,80.29489543967702,33.554141039674505,none
94,5952.307617,5375.897461,62.32317745783348,43.67551763039137,none
95,6245.6411130000015,4525.6411130000015,61.8354742917536,35.702758642756635,none
96,5818.974121,4812.820313,54.226437833209275,41.5079499396079,none
97,6665.128418,4616.410156,131.74358608571265,70.07739069493982,none
98,7824.615234000001,4491.2822270000015,69.46527374892048,35.517106292134486,none
99,5816.410156,5177.436035,54.17300989011164,40.19038655378881,none
100,7842.05127,4548.7177729999985,86.58835147710897,30.787183401013863,none
101,7893.333495999998,6275.384765999999,212.81941514775144,51.5031068565886,none
102,7868.205078,6297.94873,136.4363982816899,53.57598145969314,none
103,7829.230956999999,4490.769043,69.34149571387434,31.589751315791545,none
104,7853.333495999998,4555.384765999999,84.02163211841889,36.38295905829,none
105,7257.436035,4728.205078,107.23994758954996,48.650046741588085,none
106,7822.563965,4494.3588869999985,73.24717726708786,34.44359228270332,none
107,7526.153809,4453.333496,79.04959259845327,37.57020827701672,none
108,7879.487305,6052.820313,127.55321111848525,52.9643434878044,none
109,7394.871581999999,4438.974121,73.60557723456623,34.12535986788225,none
110,5943.589844,5267.179688,55.06255765372407,36.837977909610345,none
111,7890.256348000001,4488.7177729999985,184.8446325280711,33.62125489504524,none
112,7897.436035,5749.230957,113.69872135000105,49.94456948629977,none
113,7869.230956999999,4482.563965,79.71216634377743,31.578498731723812,none
114,7885.128418000001,4787.179688,83.88420962481132,31.657322572740668,none
115,7298.974120999998,4513.846191,80.87062811202213,35.75930683301158,none
116,7880.0,4579.487305,88.56967241780876,33.408390421495824,none
117,5452.820313,4504.615234000001,49.339939399650575,37.73186046210412,none
118,7852.307617,4476.9228520000015,84.67027905168106,30.806747804877887,none
119,7825.641113,4578.461426,74.27904644155842,32.71103080898865,none
120,7826.153809,4503.0771479999985,80.33455343373635,37.553812022990314,none
121,7825.641113,4615.897461,93.53979814285958,33.93815115005418,none
122,5933.846191,4898.974121,54.5715279660717,36.57912565666447,none
123,7860.512695,5902.05127,112.69716422906276,45.44190885882472,none
124,7853.333495999998,5526.153809,193.23976316335484,48.61582430861836,none
125,7884.102539,6314.3588869999985,104.0603074841456,63.193144586668495,none
126,7302.563965,4509.230957,78.53967521075265,34.622283713994875,none
127,7873.846191,5903.0771479999985,135.6841155041675,47.55094612206449,none
128,7854.871581999999,4465.128418,65.78595750449858,31.001420332575435,none
129,7878.974120999998,4958.974121,223.67474462974724,39.67156221348432,none
130,7811.794922,4445.128418,86.18590699999822,34.1316972500008,none
0,4675.897461,6878.461426000002,32.66373504047351,57.90714848802054,none
1,4616.410156,6418.974121,28.144459736078716,50.98144534482981,none
2,4869.230957,4874.871582,50.59661957758544,41.309437254246404,none
3,4741.025879,7208.205078,29.698718237497815,62.56647342771339,none
4,4653.333496,7054.871581999999,30.284578333048557,56.616499965517505,none
5,4596.9228520000015,4577.436035,37.73502104370618,35.3824175704367,none
6,4931.794922,6786.153809,38.631734428381606,61.16007824821463,none
7,4585.128418,4502.563965,34.93944663630464,33.65854291255437,none
8,4724.615234000001,4650.256348,37.03374404451188,36.465843843375296,none
9,4773.846191,4763.0771479999985,39.79040832508599,41.96578768562449,none
10,4720.0,4564.615234000001,39.593242567247216,31.728963551726338,none
11,4592.820313,4552.820313,39.1643406344474,31.151557512609543,none
12,4731.2822270000015,4549.230957,38.70676584782814,33.08616638693093,none
13,4570.256348,6026.153809,34.34383023748342,45.253230592538785,none
14,4546.153809,5863.589844,30.015770311493725,45.91668194308659,none
15,4823.0771479999985,4767.179688,35.913994161292976,34.61538549999841,none
16,4676.9228520000015,4455.384765999999,41.4852604415737,33.089429472294796,none
17,4608.7177729999985,4589.743652,40.705128968749705,42.19976944628979,none
18,4570.769043,4568.7177729999985,42.191767490296115,31.397171360333232,none
19,4772.820313,4562.05127,38.8607863733514,36.30736876935407,none
20,4606.666504,4548.205078,40.619146621951586,35.99759223599449,none
21,4567.692383,4503.0771479999985,39.78424026704488,30.69710755212418,none
22,4793.846191,6836.922852,30.233359966293392,53.35297219717722,none
23,4678.974121,6189.230957,33.35743335293864,40.383161482270225,none
24,4870.769043,6953.333495999998,31.428605354541105,61.52780102499128,none
25,4630.256348,4554.871582,46.27290253245883,37.74560755207767,none
26,4537.436035,7045.641113,25.52655382096691,59.48918804872028,none
27,4654.871582,5529.743652,34.85413297701507,46.78563668660445,none
28,4657.94873,4648.7177729999985,45.97896998315082,38.484578067414986,none
29,4715.897461,7086.153809,31.652149138749337,68.37826898701496,none
30,4676.410156,5303.589844,33.22474230399621,41.54856429440224,none
31,4536.410156,4578.461426,38.62257980837876,35.425910356320855,none
32,4594.871582,5660.512695,28.8888400666674,40.71076454268132,none
33,4727.179688,4634.3588869999985,34.26710515904506,30.164663842105256,none
