,AF3_max,AF4_max,AF_adj_max_diff,AF_adj_max_ratio,label
0,7578.461426000002,4749.230957,2981.2817385000017,7.119470525954557,left_wink
1,7739.487305,4466.666504,3415.641114,19.173259829493833,left_wink
2,6833.333495999998,4647.692383,2287.179686999997,7.194441835493221,left_wink
3,7823.077148,4621.025879,3386.4101560000004,10.027335689614446,left_wink
4,7783.077148,4500.512695,3348.2055665,15.3810715557326,left_wink
5,7649.743651999999,5141.538574,2735.3846439999984,4.102064411243036,left_wink
6,5938.974121,4464.102539,1480.5126950000003,9.064240715842645,left_wink
7,6902.05127,4724.102539,2426.6667489999995,6.489559513061813,left_wink
8,5652.307617,4721.538574,875.8974610000005,2.8385365004687277,left_wink
9,7858.461426000002,5118.974121,2946.6666265,4.331015014489332,left_wink
10,6000.0,4601.025879,1383.8457030000009,5.266396502336351,left_wink
11,7881.538573999998,6549.230957,1700.5126949999976,1.698325674502476,left_wink
12,7002.05127,5182.563965,1915.641113499999,3.0356954571271486,left_wink
13,5464.102539,4566.666504,850.7695304999997,3.6291641388228983,left_wink
14,7526.666504000002,4695.897461,3050.2563475000006,8.388823300223583,left_wink
15,6922.563965,4449.743652,2515.640625500002,14.60748514216551,left_wink
16,7738.974120999998,4455.384765999999,3403.0764154999997,18.648907160695895,left_wink
17,7308.205078,5406.666504,1944.1025390000013,2.723573498006612,left_wink
18,6218.461426,4509.230957,1713.5893555000002,8.890191643728192,left_wink
19,5755.897461,4585.128418,1150.5124509999987,4.854804908206804,left_wink
20,6397.436035,4516.9228520000015,1713.3334959999984,6.892420590317077,left_wink
21,5565.128418,4569.743652,975.8974615000006,4.347404249497359,left_wink
22,7828.205078,4876.410156,2274.8720710000025,7.581606165012893,left_wink
23,7371.794922,5105.128418,2451.025513,3.805693691652907,left_wink
24,7855.384765999999,6157.94873,2037.6923834999989,2.039774963128697,left_wink
25,6576.9228520000015,5558.461426,1006.1538090000013,1.7756475045142759,left_wink
26,6721.538573999998,4394.3588869999985,2149.743652,13.588602794945803,left_wink
27,7836.922852,5001.025879,3320.7687994999997,5.359136087639601,left_wink
28,7720.512695,5013.333496,3172.3073729999987,4.873511264132478,left_wink
29,7907.179687999998,6056.410156,2177.1796884999967,2.1949058325317603,left_wink
30,6872.820312999998,4568.7177729999985,2344.6152354999995,8.923742351488968,left_wink
31,7860.512695,6160.0,1960.0000000000005,1.9916969886285083,left_wink
32,7889.230956999999,6109.743652,2237.692504999998,2.21191518456964,left_wink
33,7333.333495999998,4503.0771479999985,2910.256348,12.282305394564338,left_wink
34,7890.769043000001,4459.487305,3751.7945555000015,18.033744694914766,left_wink
35,6476.9228520000015,4580.512695,2092.05127,7.585152783061361,left_wink
36,7369.743651999999,4714.3588869999985,2603.333251500002,7.554551838229812,left_wink
37,7813.333495999998,4725.6411130000015,3280.000366499997,8.122497169160534,left_wink
38,7672.820312999998,5214.871582,2613.0769049999994,3.603065652463109,left_wink
39,6417.436035,4507.179688,1907.4360344999996,13.587131961571906,left_wink
40,6126.666504,4585.128418,1550.7687994999987,5.957371111579904,left_wink
41,6939.487305,4418.461426,2603.2053225,19.40889923985056,left_wink
42,6485.128418,4511.2822270000015,2056.154051999998,9.476741297647955,left_wink
43,6382.05127,4564.615234000001,1832.8205574999993,7.405018931287447,left_wink
44,7874.871581999999,6332.307617,1855.8973389999983,1.8706844783785792,left_wink
45,7876.410156,5938.974121,2398.7180179999996,2.3968944064759774,left_wink
46,7884.102539,6204.102539,2408.718139999999,2.2185758881101,left_wink
47,6895.897461,4791.2822270000015,1938.2048334999972,5.93085094982204,left_wink
48,4909.743652,4577.94873,307.94873049999933,2.0282530390670552,left_wink
49,7912.820312999998,6275.384765999999,1974.6149904999993,1.9215026238211323,left_wink
50,7857.94873,4543.0771479999985,3539.4868160000015,13.00346582841847,left_wink
51,6981.025879000002,4569.230957,2432.8205565000035,9.013511006975639,left_wink
52,5271.794922,4449.230957,844.6152345,7.156999260550146,left_wink
53,7831.282227,4518.974121,3407.1801760000008,14.642736487473966,left_wink
54,6082.563965,4509.743652,1589.7434090000006,7.911927880243302,left_wink
55,7860.0,6170.769043,2141.281983,2.082577091368794,left_wink
56,6987.179687999998,4559.487305,2560.256347999999,9.844105782117119,left_wink
57,7802.05127,5118.461426,2767.9489750000002,4.148148641845728,left_wink
58,6980.512695,4694.871582,2263.589599,6.569717101791967,left_wink
59,7882.563965,6076.9228520000015,2118.205077999999,2.1198319610261778,left_wink
60,7514.358887,4485.128418,3043.5893559999995,16.33588634038868,left_wink
61,5644.615234000001,4583.589844,1099.4868160000005,4.603357639405451,left_wink
62,7357.436035,4513.333496,2978.205078,12.839953732106306,left_wink
63,7430.769043000001,4452.307617,3041.025391000001,17.942843996364207,left_wink
64,5072.820313,4442.563965,610.2563479999999,4.32867246581105,left_wink
65,7881.538573999998,6014.3588869999985,2091.0257564999993,2.1494010856115096,left_wink
66,7835.384765999999,4518.974121,3487.692627,14.711699512979894,left_wink
67,7724.615234000001,4828.7177729999985,3286.1539310000026,7.076815928308273,left_wink
68,5886.666504,4701.538574,1146.1535644999994,3.7356174034657212,left_wink
69,7885.641113,5743.589844,2357.436033999998,2.5106804578025654,left_wink
70,7778.974120999998,5365.128418,2882.3070069999985,3.6387307700147464,left_wink
71,7893.846191,5731.2822270000015,2427.692259999998,2.623178340102507,left_wink
72,6637.436035,4680.0,2093.589599500002,5.725113016887093,left_wink
73,6730.769043000001,5506.153809,1223.0766600000006,1.9718825183919462,left_wink
74,7327.692383,4475.384765999999,2897.435545999999,15.561835532684341,left_wink
75,6231.794922,5346.153809,933.8461909999996,1.8603828155566782,left_wink
76,7878.461426000002,6116.9228520000015,2141.2818610000013,2.1037535365979387,left_wink
77,6316.410156,4698.974121,1681.538574000001,5.644476398727958,left_wink
78,7909.230956999999,5434.871582,3590.7696529999994,3.352032774408732,left_wink
79,7338.461426000002,4688.7177729999985,2924.1025395000042,8.217722021744367,left_wink
80,7851.794922,4489.743652,3476.9228520000006,16.40908394650582,left_wink
81,6375.384765999999,4568.205078,1837.436036,7.467510084448781,left_wink
82,6502.05127,4615.897461,1791.7949225000002,6.498032776941464,left_wink
83,7873.846191,6177.436035,2019.4869385000002,2.01312045503298,left_wink
84,5853.333496,5145.128418,714.1025385000003,1.7689119162599174,left_wink
85,7317.94873,4425.6411130000015,3111.7945554999983,23.391101352189885,left_wink
86,7838.974120999998,4508.7177729999985,3422.050781499999,17.00239296055556,left_wink
87,7356.922852,4697.94873,2788.461426499999,6.279126508396723,left_wink
88,5939.487305,4654.871582,1281.1220709999998,4.513627384532157,left_wink
89,7868.717773,4530.256348,3579.9997550000003,14.661447834234885,left_wink
90,7872.307617,4472.820313,3613.3333730000004,18.312053994021635,left_wink
91,7824.615234000001,4479.487305,3478.717528500001,18.28278537230218,left_wink
92,7357.94873,4629.230957,3066.6665035000005,9.416603956331224,left_wink
93,7809.743651999999,5800.0,2129.7434079999994,2.357189264269657,left_wink
94,7899.487305,6415.897461,2070.2565925,1.9266614026707394,left_wink
95,6536.410156,5711.794922,869.9997554999991,1.5921463547681014,left_wink
96,7900.0,6167.692383,2029.2308345000001,2.0227449408997646,left_wink
97,7293.333495999998,4943.589844,2400.5129389999993,4.379783856574556,left_wink
98,7458.461426000002,4492.307617,3022.051270500001,14.609700516955812,left_wink
99,7853.333495999998,5736.9228520000015,2587.179687499998,2.748094383445945,left_wink
100,7397.436035,4484.615234000001,3024.1027834999995,15.175487235284542,left_wink
101,7696.410156,4847.179688,2993.333007,6.239674657338845,left_wink
102,7870.769043000001,6114.3588869999985,2179.743652500002,2.115177869294359,left_wink
103,7852.820312999998,4437.436035,3562.051025999999,21.25072451728003,left_wink
104,6758.974120999998,4729.743652,2087.1791999999978,6.0371290939323385,left_wink
105,7902.05127,6594.3588869999985,1712.820678500003,1.7052366054368921,left_wink
106,7744.615234000001,4450.769043,3370.256591000001,19.23025775264911,left_wink
107,7877.436035,6165.128418,2093.333129999999,2.0287295996941954,left_wink
108,5268.7177729999985,4827.692383,399.2304684999981,1.7070838184610595,left_wink
109,7870.256348000001,6097.436035,2126.1535650000014,2.0932099842433347,left_wink
110,7842.563965,4509.743652,3428.2050789999985,14.783514694786183,left_wink
111,7821.025879000002,5180.0,2682.564208999999,3.880506178713958,left_wink
112,7899.487305,5735.384765999999,2446.9230960000004,2.585215856084631,left_wink
113,7541.025879000002,4741.538574,2811.025635000002,8.118826193506163,left_wink
114,7396.410156,4491.2822270000015,3034.358641499998,14.018687822974778,left_wink
115,7810.256348000001,4510.256348,3451.2822270000006,15.22833860338652,left_wink
116,7821.025879000002,4814.871582,3312.8208010000003,6.910340355449028,left_wink
117,7878.974120999998,4473.846191,3603.3328859999983,19.10951107837081,left_wink
118,7470.256348000001,4833.846191,2743.3332530000016,6.563702600436552,left_wink
119,7884.615234000001,5873.846191,2589.7434085000014,2.5868027296022413,left_wink
120,7425.641113,4700.512695,2946.4104004999986,7.918121552171101,left_wink
121,7474.358887,4630.769043,3099.743652,10.32074421232017,left_wink
122,7875.897461,4760.0,3076.9230955000003,7.362671039675514,left_wink
123,5719.487305,4565.6411130000015,1004.6154789999982,4.436840444739166,left_wink
124,7926.666504000002,6180.0,1946.666626000001,1.9801187688380084,left_wink
125,7304.615234000001,4464.615234000001,2873.3332515,15.3666662575,left_wink
126,7510.256348000001,4804.102539,2847.9487310000013,6.334773903692825,left_wink
127,7805.641113,4468.7177729999985,3505.128907000001,18.3918934825645,left_wink
128,6289.743652,4810.256348,1443.5898429999997,3.7015361363307857,left_wink
129,5701.538574,4548.205078,1126.6667480000006,4.861159550715488,left_wink
130,6822.05127,4581.538574,2320.416504499999,8.547639965171923,left_wink
131,7249.743651999999,4554.871582,2919.4875484999993,9.799078907768191,left_wink
132,7853.333495999998,4491.2822270000015,3589.230956499997,16.48451072841004,left_wink
133,6946.153809,4830.769043,2127.179687500001,4.904001892871707,left_wink
134,7376.410156,5695.384765999999,1715.1281735000011,2.1813846070884675,left_wink
135,5390.769043,4451.2822270000015,889.2304679999988,5.469065012867691,left_wink
136,7613.333495999998,4613.846191,3152.3078614999995,10.61219719161592,left_wink
137,6743.077148,4787.179688,2178.4616694999995,5.0380221171284045,left_wink
138,7078.974120999998,4826.153809,2314.1022944999986,4.979277328994562,left_wink
139,7888.717773,6132.820313,2033.076782,2.0479777226804123,left_wink
140,7873.846191,6223.0771479999985,1958.205078500001,1.936365763623146,left_wink
141,5215.897461,4503.0771479999985,693.3334970000024,3.9649125095221507,left_wink
142,5660.0,4443.589844,1227.435546499999,7.504063430278925,left_wink
143,7874.358887,5529.743652,2669.4871834999994,3.0125653979838782,left_wink
144,7476.410156,4578.974121,3074.6154779999997,11.076479980052937,left_wink
145,7855.897461,4563.589844,3491.7947994999995,12.062547463418454,left_wink
146,6797.94873,4743.589844,2172.0510244999987,5.38911620150815,left_wink
147,7809.743651999999,4485.128418,3417.435547,17.333317000504803,left_wink
148,7655.384765999999,4741.025879,3117.1794439999994,7.508026491233067,left_wink
149,6580.512695,4632.307617,1902.05127,6.859402365571036,left_wink
150,7745.128418000001,5536.410156,2221.538818500002,2.6978252283219506,left_wink
151,6205.128418,5585.128418,615.3845215000019,1.4457650449356392,left_wink
152,6675.384765999999,4707.179688,1858.9743655000002,5.032255997282098,left_wink
153,7727.692383,4994.3588869999985,2882.8205560000006,5.041337685992713,left_wink
154,7854.358887,4543.589844,3497.9487299999987,13.469841044199935,left_wink
155,7869.743651999999,4475.897461,3561.282104499999,16.982735885950458,left_wink
156,5828.7177729999985,4564.615234000001,1413.846190999997,5.927617941926073,left_wink
157,7900.512695,6258.974121,1986.1538090000004,1.9383404545382132,left_wink
158,6756.922852,4518.974121,2263.846191999999,10.027614273744295,left_wink
159,7905.128418000001,4834.871582,2930.2568360000014,6.890726655286662,left_wink
160,6298.461426,4500.0,1708.2048340000001,9.214548027740896,left_wink
161,7671.794922,4711.794922,3183.076904500001,8.67717817968537,left_wink
162,6450.769043,4494.3588869999985,1973.0769040000023,8.884223196608053,left_wink
163,7805.641113,4461.538574,3557.4357909999994,20.513342822885708,left_wink
164,7754.871581999999,4753.846191,3184.1020509999994,7.087251303511357,left_wink
165,5952.307617,5375.897461,577.4357904999997,1.5096174745127366,left_wink
166,6245.6411130000015,4525.6411130000015,1903.8464355000006,10.900005341442027,left_wink
167,5818.974121,4812.820313,1063.333250999999,2.999518411878953,left_wink
168,6060.512695,4640.0,1433.845703500002,5.431059046820802,left_wink
169,6665.128418,4616.410156,2196.6668710000004,4.807555790429919,left_wink
170,7824.615234000001,4491.2822270000015,3521.0253900000002,15.670939125,left_wink
171,5816.410156,5177.436035,629.4868165000007,1.6863287805858667,left_wink
172,7842.05127,4548.7177729999985,3362.820557000001,13.407769437380491,left_wink
173,7893.333495999998,6275.384765999999,1996.9230949999992,1.9567566733621835,left_wink
174,7256.410156,5409.230957,1917.6921384999996,2.6697920257974306,left_wink
175,7868.205078,6297.94873,1965.384644499999,1.9411837303130006,left_wink
176,7829.230956999999,4490.769043,3502.051514,15.97587580547771,left_wink
177,6387.692383,4626.666504,1900.5131839999995,7.166391534924677,left_wink
178,7853.333495999998,4555.384765999999,3505.641112999999,12.868049799832969,left_wink
179,7257.436035,4728.205078,2403.8466794999995,6.062098408533532,left_wink
180,7888.205078,5121.025879,2984.102417,4.411902133401359,left_wink
181,7293.333495999998,4683.589844,2702.564208499999,7.778134136140299,left_wink
182,6962.05127,4598.461426,2437.4360350000006,8.753673065396764,left_wink
183,7822.563965,4494.3588869999985,3464.1022950000006,16.745919522727274,left_wink
