,AF3_max,AF4_max,AF_adj_max_diff,AF_adj_max_ratio,AF3_second_largest,AF4_second_largest,AF_adj_sec_max_ratio,AF_adj_sec_max_diff,label
210,7851.794922,5634.871582,2294.8719485,2.509784176644737,7832.307617,5610.769043,3716.716539518621,-5930.2559814999995,none
211,5114.871582,4800.512695,252.56396499999846,1.4760752520728997,5106.666504,4798.461426,835.7637573615611,-8293.589844000002,none
212,4932.307617,4715.897461,169.74365200000193,1.3609598312110454,4923.0771479999985,4687.179688,676.5202801318856,-8302.051270000004,none
213,7876.922852,5065.128418,2938.9738775000005,4.3662247193532115,7829.230956999999,5054.3588869999985,3636.375456054516,-5482.0510265,none
214,5016.9228520000015,4731.794922,271.28173850000076,1.545079144801781,5016.410156,4726.153809,781.4087997159731,-8191.7949225,none
215,4902.05127,4663.0771479999985,189.9997570000014,1.4523801115367734,4901.538574,4657.436035,657.5401214127596,-8291.025634999998,none
216,7821.538573999998,5189.230957,2718.974364999998,3.7730122219361055,7814.358887,5188.205078,3604.846365195038,-5704.615477999999,none
217,5581.025879,4517.94873,1101.026124,6.748333124101927,5574.871582,4515.384765999999,1247.5114370933234,-7555.385009999999,none
218,4901.025879,4614.871582,231.5390625,1.6450021016974643,4875.384765999999,4613.333496,618.5529453446143,-8304.3588865,none
219,7859.487305,7080.512695,1094.6156009999986,1.371508222903369,7839.487305,7079.487305,3704.8453962146623,-7192.564087,none
220,5802.05127,4794.3588869999985,963.0766610000028,2.7971286133785305,5799.487305,4788.205078,1540.1271962832188,-7550.256346999999,none
221,7884.615234000001,5437.94873,2849.999633500001,3.402203852478031,7868.205078,5420.512695,3615.9568141953896,-5652.0511475,none
222,7881.538573999998,5474.3588869999985,2774.1027825,3.2563090499250116,7869.743651999999,5473.333496,3624.163309200623,-5726.410400500002,none
223,7861.538573999998,5950.769043,2191.7951659999985,2.270889368706573,7832.307617,5924.615234000001,3605.487920340096,-6263.589600000001,none
224,7769.230956999999,5462.05127,2335.6416009999984,2.8820256361700807,7754.358887,5431.2822270000015,3532.561079053985,-6090.513184000001,none
225,7862.563965,6917.94873,1413.5894780000008,1.5158120065347376,7852.820312999998,6894.871581999999,3674.846664042254,-6927.9486080000015,none
226,7907.179687999998,6358.461426,1783.8465579999984,1.8631516282609661,7856.410156,6353.846191,3563.976775575912,-6845.897583,none
227,6635.384765999999,4912.307617,1798.7182624999996,3.815009565152638,6630.256348,4909.743652,2356.0678801969834,-6750.5131825,none
228,4968.7177729999985,4700.512695,228.20507799999814,1.5180442711191284,4967.692383,4688.7177729999985,706.7752879202399,-8281.025389999999,none
229,7955.384765999999,5174.871582,2964.1026615,4.054968583931391,7855.384765999999,5160.0,3649.990263442537,-5530.256224500002,none
230,5075.384765999999,4802.563965,202.82080099999894,1.3795591426179439,5057.94873,4787.692383,788.8375359150559,-8336.153809,none
231,4997.436035,4682.563965,260.51293899999837,1.6109444979882832,4990.256348,4677.94873,733.1810858483486,-8254.35913,none
232,7873.333495999998,7050.769043000001,1287.436034999997,1.438515326949287,7854.871581999999,7042.563965,3739.4817228472266,-6952.563965000001,none
233,7901.538573999998,6055.384765999999,1897.6921375000002,2.0480031301410264,7833.846191,5933.846191,3588.524319724692,-6537.6921385000005,none
234,4898.974121,4619.487305,264.10253849999935,1.7372942326946916,4890.256348,4618.974121,628.0482305138275,-8266.6665035,none
235,7925.128418000001,6006.666504,2329.1990965000014,2.294345344974492,7844.615234000001,5999.487305,3636.8349838822805,-6158.4298105,none
236,7846.153809,5305.128418,2527.9484875000016,3.5944730319330693,7830.769043000001,5287.179688,3499.178174534848,-6131.0261235,none
237,7887.692383,5125.6411130000015,3114.1026614999982,4.869066553088657,7880.0,5105.128418,3558.4533147505244,-5514.6156005,none
