,variance_AF3,variance_AF4,label
1,1169712.2498679978,26840.73126152076,none
2,30557.040702238344,12818.548305956863,none
3,1439570.8805547461,48174.228790130765,none
4,1057667.4913272057,28764.090241764934,none
5,28815.07207056808,10818.760602655428,none
6,56322.22026829919,16880.268800470574,none
7,49906.06270669909,11019.156551544143,none
8,54195.17355148148,20229.59095104782,none
9,28042.20002571595,11683.297393733315,none
10,1611396.2072401943,45239.612187133906,none
11,3327618.5301526072,110009.47196263103,none
12,17857.81354435564,4007.0886382889466,none
13,18986.988146478994,5388.437275906188,none
14,31929.87321868432,13108.873015803874,none
15,18019.639377224747,5424.209747333326,none
16,12676.008310416742,3466.9271868582214,none
17,42554.51313891098,14043.595983540466,none
18,79251.94003963741,6435.282601710852,none
19,14433.85841964565,5855.066520084051,none
20,24308.91602147498,9936.129225329414,none
21,45567.197413155074,11580.051167637597,none
22,32207.163761541025,14933.423127243677,none
23,47306.265579377665,19440.58105187191,none
24,37037.27540178634,9161.716058428723,none
25,1500192.1516894305,40174.97257642953,none
26,22968.403635356837,8234.80931572319,none
27,25146.149590375917,11394.447666644892,none
28,44992.07097327741,11542.501082956282,none
29,69673.62546262018,19240.28797832714,none
30,83528.93681967742,8464.972145139274,none
31,24819.39427104776,10837.854227101096,none
32,43147.154687160146,28610.32120721038,none
33,92988.19776328071,6146.364632949298,none
34,11542.522808641663,4434.499766967338,none
35,37090.35645975367,15739.140348246745,none
36,733037.8941845484,24847.933969923204,none
37,160763.73106143714,14081.534130823835,none
38,39811.0495312143,10079.839437258817,none
39,27770.28494174096,11696.589625756598,none
40,1230335.1076552463,22263.135506805564,none
41,101320.9325410734,28462.245352497615,none
42,114488.86873402882,7438.197270356583,none
43,945468.8400633998,15967.81869971825,none
44,1219191.0035171602,29816.983032257183,none
45,1167649.1595833704,43252.19488743705,none
46,2365933.6495705224,114163.76644169271,none
47,65818.22985431904,27929.709078797332,none
48,33128.804876192924,10302.448204288272,none
49,12619.202895445527,3599.4846258903904,none
50,63571.24793730542,20326.001366175624,none
51,19589.095973131698,5655.269178260136,none
52,952987.316795159,25510.397900407886,none
53,20767.676317736834,7756.293584241987,none
54,8391.610437215335,2415.8771809088344,none
55,3193402.6610560706,78240.18713001675,none
56,3034141.228543511,57673.09876355593,none
57,12625.097429289237,3904.2185946576756,none
58,11900.86804704678,4640.488017979395,none
59,33618.4795896005,10079.286556445222,none
60,16194.091733437366,5149.207900396361,none
61,18282.974345355928,6306.464419275819,none
62,19030.501781538514,5640.615350910714,none
63,3185236.2785302424,105861.91611691866,none
64,1343505.272581726,21270.933903315366,none
65,26117.291608251988,10444.24363813974,none
66,41296.310051036846,17637.527011606282,none
67,31364.81189616704,8348.28349457495,none
68,15602.855816741545,6772.324292393677,none
69,57732.15771634045,20012.00052704817,none
70,30497.193236013878,7314.676709579428,none
71,23707.87229676471,6230.401098792272,none
72,33029.03614312707,13947.856528570486,none
73,50457.7560213577,15614.653444192401,none
74,45350.85904901154,18365.719321653178,none
75,43510.68210649496,19526.96782835115,none
76,37886.46128007642,16079.926411624305,none
77,60923.11370842219,22570.74242979765,none
78,60931.677060892405,9985.775471850553,none
79,909030.0434737817,45442.827293211696,none
80,50144.12209409585,18426.816168486825,none
81,48863.39368097222,29543.44189119145,none
82,30072.68832036707,12416.964016142127,none
83,42655.317925392024,10870.778712421072,none
84,38268.44783151767,15985.850941228571,none
85,30636.280116020826,16634.38982226989,none
86,1669043.9552912216,63269.83875389903,none
87,16738.613639359184,5389.341355529088,none
88,28791.888787275097,15484.133324411223,none
89,3449273.0401934963,89672.29244096333,none
90,25916.0256289124,5761.936142096221,none
91,1758697.1079116596,61702.09771294383,none
92,1606166.1088845409,35333.771023335394,none
93,25504.9289596791,10772.625527651191,none
94,38515.90808869581,15377.233773163363,none
95,29218.158708420917,7368.238734534193,none
96,33598.054910804225,14991.835203677352,none
97,50524.67904003385,17598.554244612453,none
98,42404.45472114177,18058.58450448156,none
99,34559.61763630555,54783.48156858167,none
100,64630.27115566344,13120.62211882399,none
101,1735622.6813407426,50438.18057299873,none
102,37186.270370595485,9899.436552579615,none
103,47402.13498906736,9776.310238353011,none
104,25885.618334290026,11215.576606872966,none
105,84162.10077419339,170938.6116558137,none
106,2628373.457479124,88538.56093139513,none
107,582493.362754786,10499.342517296238,none
108,186428.26700097637,11754.830155748754,none
109,479417.995888738,18544.57573540594,none
110,46961.72653790111,17800.946331089664,none
111,32041.965334780805,13611.805919644707,none
112,40663.63406632274,9152.769057610882,none
113,62123.45779877017,50493.239482666395,none
114,19385.292067063132,6548.3372779421525,none
115,2498881.0976892808,53528.03571981596,none
116,1597256.0548733156,46458.54197105508,none
117,55926.77400454036,10242.417700451497,none
118,32369.901764556595,7891.75245153809,none
119,49716.672154134176,21946.1388724402,none
120,27239.294130342503,8614.563933205414,none
121,89784.07435700436,29570.964959623514,none
122,3030845.490604047,98528.89388676119,none
123,57317.34210548036,15052.13994062399,none
124,25129.99069977787,10422.16095402939,none
125,36382.14595526761,13932.269835741621,none
126,30658.51314791052,13326.039110553254,none
127,66023.79267748652,26838.010642622216,none
128,24054.305781024676,7346.5545396201915,none
129,58182.67719553648,27121.687590098474,none
130,50740.863088387814,17564.70949188556,none
131,57383.18646248644,26145.782926708634,none
132,42976.537060940704,14229.727281761017,none
133,655591.3987436814,18628.406280180552,none
134,44685.68848378114,12036.60762332249,none
135,15166.611073864004,6975.799469250087,none
136,34699.8956126713,6974.396867232207,none
137,9898.22975504483,5348.878217673999,none
138,35253.9538119149,14768.407956834613,none
139,26390.926151883752,8917.010293918049,none
140,56516.66902679627,11679.428969190212,none
141,26012.07673308795,8509.898874206561,none
142,29580.313365414,7747.860023579881,none
143,32833.91043951439,12608.464709844347,none
144,62689.67343604602,12371.205919462114,none
145,12720.256528299613,4303.626878492973,none
146,44916.845070151976,14930.377835492416,none
147,22117.18179373124,6321.788080606211,none
148,16938.33742465822,7527.6425414459145,none
149,139977.7725854509,12647.176670505483,none
150,26959.155462948387,10658.62009157937,none
151,35431.864810131745,13408.817755654967,none
152,39708.474973608725,9505.630881431907,none
153,87750.30943937604,23367.386148863126,none
154,37008.84471451551,9592.328781778144,none
155,115336.20756526852,30397.4481793277,none
156,50316.31744824395,8468.99561870735,none
157,37505.34745852383,10385.852402969853,none
158,1643197.1566375252,78663.12836565037,none
159,39631.77482895199,15257.302738089487,none
160,29419.644782991476,12221.590794062266,none
161,20248.289099843267,6293.0778130408735,none
162,32144.603971000502,8932.458256799939,none
163,60409.6915970145,10492.510701040848,none
164,1664578.6779340287,45377.565450462185,none
165,16357.51680733173,5677.320064628232,none
166,63159.8674920529,93283.30943857793,none
167,37490.01960735098,21674.869150395076,none
168,1052083.6908782132,40362.16034905314,none
169,2248829.8596928,48244.413421182464,none
170,25073.071523743958,11141.50311396315,none
171,24963.62026076155,7870.382250596752,none
172,641067.2288132786,15557.412898789205,none
173,30457.001000636683,12495.365395604213,none
174,652336.2117200161,18485.541523540556,none
175,72400.16066339167,26554.84616983435,none
176,1014502.8457958222,17549.781444390366,none
177,28936.052070041915,10429.658031205317,none
178,45893.755682337905,17653.252722813148,none
179,18148.173614693867,7071.2329331086685,none
180,66238.7136310152,28705.186735901378,none
181,15742.933001350246,4700.952015339387,none
182,40053.04014529121,15019.989934135905,none
183,27072.9944385954,6285.638486113608,none
184,22256.804491302908,6034.827398810182,none
185,31854.60214278441,9049.960636004256,none
186,33477.25509288323,8041.700255818626,none
187,16110.512099113634,7496.066763521948,none
188,34328.929360812814,14178.994108621506,none
189,33231.967760929256,11383.68264547927,none
190,62465.70376369991,10685.517987861655,none
191,34813.89631760243,10465.77413541298,none
192,60237.25993413915,24746.30363368748,none
193,76778.0226064434,12670.634945562173,none
194,3004375.5150760342,74613.26289444046,none
195,42977.142272865334,18776.827687404068,none
196,31004.86292864395,8625.710132213779,none
197,35504.04687000989,14084.443301216781,none
198,100243.57702572262,25017.507650845153,none
199,73568.95866761981,20452.921846791665,none
200,46348.804470026465,9769.764338572611,none
201,31692.516435399142,6892.50124462447,none
202,117984.07797494529,8072.2939614329725,none
203,48196.30823659792,19963.93607125203,none
204,37959.0221041283,14326.755714121518,none
205,51729.266787844856,20657.67232303079,none
206,1210591.6728707987,17065.01855916055,none
207,18743.52897575554,8035.598720831546,none
208,27645.1395066055,8827.956583450154,none
209,37295.512905731244,14953.646041842645,none
210,25932.438239153787,8360.98078999775,none
211,39783.20945348993,10243.81935122788,none
212,85793.23480004827,22815.971826179175,none
213,21536.554655978245,5890.488212229185,none
214,59443.50012160416,15670.089479524677,none
215,46702.07032574808,7829.635902685291,none
216,1033012.4076396329,13184.395690308002,none
217,34423.08093517901,13914.330519357502,none
218,19274.397017691852,5473.76285812644,none
219,1820410.400353373,43008.31818292479,none
220,23446.581747589196,7095.924782324147,none
221,15307.670831346091,5152.676441218845,none
222,28992.02921351694,8234.392241238673,none
0,26459.7690908887,7025.52683307028,none
1,343324.64594804833,11102.443083648455,none
2,501085.6114062406,14889.741469528073,none
3,968946.3660051211,21912.402591810045,none
4,28357.913532506405,12851.325342059969,none
5,29761.652590102454,10813.019689506447,none
6,858221.7782985768,19753.448475956648,none
7,21660.105549468622,5775.354345235974,none
8,28729.99833070507,11351.155998245238,none
9,563933.1454040114,12235.243119193341,none
10,2525169.436405014,30734.58683886028,none
11,34516.005565009444,11029.038231456123,none
12,2613513.8718567537,110864.92133102068,none
13,28805.77354136301,8453.524879247105,none
14,32255.676439546496,35163.521758949675,none
15,28122.58190352981,12038.577602307923,none
16,38750.69783210288,12330.205681413869,none
17,1832767.2321424622,23021.394722424448,none
18,38978.65324392198,17221.19102873438,none
19,28529.582031579117,6751.093268802237,none
20,26017.135198717024,9993.767922350045,none
21,30881.385919625634,14828.041109086027,none
22,28610.225719803988,11195.296285335313,none
23,35659.77918007943,12997.566497720343,none
24,22761.90546411851,6860.164144135802,none
25,40403.75807751037,17434.073057411588,none
26,28195.775899575186,8639.04382709624,none
27,28693.95846268133,11513.142130421513,none
28,37336.65412451154,15781.70943858432,none
29,59790.57944887039,40607.13585637294,none
30,29597.185016053943,25177.38826919272,none
31,30882.050135142395,11716.33244546295,none
32,33316.944638510635,11570.738361782547,none
33,46990.44667870067,17237.80240032724,none
34,30160.6627280825,11964.040664102595,none
35,10256.966471968495,132172.46467208688,none
36,33396.02140537627,12669.589277617964,none
37,31347.611791036725,12353.549140424035,none
38,1190641.5424508455,23675.702470391552,none
39,2703492.2721708943,58844.26006782792,none
40,1627199.9168658531,23698.179399944915,none
41,2848775.8713123356,145662.02479295386,none
42,443187.2536481428,11496.833486487163,none
43,30637.896819661637,12114.960464024112,none
44,36016.01864560197,13738.869495100067,none
45,45565.79303534621,10575.140621627383,none
46,785562.8194620141,20474.258095384135,none
47,36065.631393146294,11753.361521310786,none
48,854788.8367252942,17655.513607040342,none
49,30633.925002467015,9611.849883661449,none
50,31306.237275669348,11416.069257127461,none
51,49249.397840809,13333.195254672364,none
52,36553.65076908135,12851.198749611214,none
53,31874.17816669913,11134.02013832101,none
54,52123.06159741435,12307.899142454176,none
55,26465.48747769459,9446.121816907951,none
56,31159.237239469712,13239.206585166534,none
57,34203.91577939631,12360.057180345413,none
58,38175.87935462633,16090.999119610677,none
59,38448.31970654373,13827.337330401479,none
60,1638381.42332377,32250.95981805948,none
61,3028555.6240101764,79924.53836424524,none
62,182686.98520939721,8031.203407615693,none
63,33326.23384702835,12946.00267809084,none
64,19336.997272485158,6008.800025831395,none
65,33379.41239582136,11426.300317655161,none
66,47261.69996259228,12474.154784411288,none
67,41038.17718957566,17071.753180140666,none
68,21287.845983119496,5830.01740636464,none
69,51745.58930785676,21253.179160466727,none
70,80118.57268546222,16944.256010031684,none
71,35790.23026527803,14562.654476514872,none
72,2770351.0650176806,55631.54791270143,none
73,2628787.148093419,54354.98944937637,none
74,30949.977320264694,11627.856451491147,none
75,87742.6610955656,30375.06975267555,none
76,24545.986752723,13566.363783121955,none
77,67157.35279643649,27705.278515289556,none
78,1372111.1127430096,18193.63357489441,none
79,36794.100366713006,15210.446380755353,none
80,3166877.543142703,66489.79266078601,none
81,42970.374661147194,17145.519241500286,none
82,50322.09165517636,19826.249562818437,none
83,36329.33973111148,15291.010881120957,none
84,27714.60019926702,11812.469152751299,none
85,30363.308208402228,16141.447988360978,none
86,3323849.5158109297,97754.70874539901,none
87,33164.42424810449,14586.468893218644,none
88,22350.66449363176,12252.778650946982,none
89,30718.741229679523,11367.53616597958,none
90,2532001.905137069,65802.03026443857,none
91,29149.315900274974,8794.039251583807,none
92,35768.019466266116,13300.27603624053,none
93,47629.90404230627,21153.464685023137,none
94,44980.3856051015,10084.510908297918,none
95,31098.29713369591,7163.678120218997,none
96,34281.554741566026,8382.30184017981,none
97,707242.4883686744,16404.526788173356,none
98,26407.544139112535,11029.152384551277,none
99,38800.96101607491,7371.350939898567,none
100,37893.320494142405,14502.669358884164,none
101,340448.90451342217,11045.309286419953,none
102,2732266.012741757,51351.94219440918,none
103,32686.90277742445,11474.93580851579,none
104,25058.654858725495,5550.971567227057,none
105,22960.758904879887,5195.0218686186745,none
106,27507.44014359258,11145.47159072245,none
107,20285.002801425053,5831.94731742061,none
108,24955.919422153573,23523.612322737044,none
109,35098.9437124489,13669.861151423125,none
110,327591.7839477808,10716.311031167143,none
111,44691.73677300943,13352.153099698426,none
112,14269.975337924077,4641.092015693209,none
113,61423.19165658294,22570.645778444927,none
114,93015.1353890338,8809.351281354317,none
115,36914.812245826295,14398.146456762786,none
116,32752.17153730537,12513.998600927533,none
117,32095.32634192457,9421.41601345931,none
118,31337.282745125693,13612.62649303009,none
119,28022.181512666197,11728.55627006651,none
120,33965.931577567884,11813.97614712497,none
121,34775.50442233367,9340.25603385564,none
122,43274.80711185816,19812.39271527171,none
123,36570.602791751495,14037.19873934082,none
124,39243.99025113279,14753.849135919043,none
125,42168.622989216834,11679.279996748148,none
126,29247.56832552581,14410.616569200922,none
127,25219.593648648293,11280.445646498487,none
128,2791664.308534712,54386.65740493767,none
129,26971.40122413591,5425.170491649425,none
130,39290.208706324855,16267.076716823221,none
131,30703.24113771058,12602.963994718679,none
132,37916.320484936994,14769.611728891507,none
133,760941.5631806041,14843.698338000513,none
134,140422.77188393555,37928.19024912852,none
135,48116.502122260485,18587.987378693582,none
136,20203.736628148938,6978.58000318595,none
137,39514.05034320211,13597.101604085932,none
138,24444.265838502397,7183.046045364863,none
139,33701.781422379354,13950.437821001333,none
140,2417939.115638384,21197.932423792023,none
141,787028.9830881067,18507.377122247883,none
142,20542.93333735505,4814.538073511706,none
143,748401.8252893246,15210.719332964642,none
144,32573.54401115711,14479.376259656845,none
145,40642.68879386467,15474.886276096382,none
146,102408.34049365432,86104.0502645848,none
147,16569.752502079133,7870.744237488846,none
148,41625.54247587382,17352.941702403725,none
149,27587.957161430917,12025.429766639467,none
150,38155.008282374816,15520.320274006473,none
151,38781.980828387896,17689.603560811785,none
152,20079.718901153345,6019.979281985686,none
153,45808.59797916324,18696.19427156468,none
154,33849.008843371535,13457.243200494777,none
155,46983.23184913132,21543.911576383605,none
156,42755.63223846483,11197.407512861817,none
157,3266841.5535757453,37101.83321576493,none
158,64740.776993241576,23186.11981883342,none
159,29857.77908113947,12568.636716188266,none
160,964534.6848727451,19576.64064080034,none
161,525375.4616562378,13385.521087266998,none
162,1426087.2418489116,22971.608719705695,none
163,32168.767452984408,8604.887867293599,none
164,16575.338323009335,7189.156213197035,none
165,40992.00689267775,14884.415114818074,none
166,44918.78028195291,16666.514516201372,none
167,49091.699572788886,14989.776934777385,none
168,58573.833573969234,24812.385904161547,none
169,35362.35835965936,13810.195396535373,none
170,30137.457443246258,20457.26070001704,none
171,38973.56605191966,14744.028606259177,none
172,19749.150673820353,5510.181424303304,none
173,42690.24239270768,16047.276084396253,none
174,32772.61317695937,12305.36860978155,none
175,32427.541691911607,8517.350585237198,none
176,2475580.1224593227,35617.85633397827,none
177,3309306.9612907167,75548.88334256285,none
178,31081.68813501406,12785.159396637822,none
179,1271026.4289545212,25698.928549944296,none
180,677729.1102484297,14528.02599969556,none
181,24222.07856064341,9260.89652761227,none
182,377979.71136135515,10314.00790249522,none
183,25121.85998183785,24054.237735988987,none
184,2076907.9597531948,22321.03997588736,none
185,37390.670834536264,14636.547617150258,none
186,40250.49083965811,20865.48740707686,none
187,39954.34270096734,16787.464385110427,none
188,257717.3272313619,10949.022766741582,none
189,1171872.2649435832,18497.24446299173,none
190,34117.36224107637,11623.73244337455,none
191,37726.25736166995,13653.010596375221,none
192,31661.767835526745,11688.036667710681,none
193,39011.12806025667,14675.660457176238,none
194,32189.816816496594,8607.493537822838,none
195,2588380.9882553765,58905.43558311177,none
196,29162.613805083136,16893.711316254994,none
197,35348.000578244006,12797.623341807108,none
198,38042.2188970861,12537.709823803527,none
199,59067.62199920939,46743.4608566989,none
200,36834.38936951959,15286.328149556492,none
201,35780.15626455122,13842.530187909453,none
202,36376.71439986174,14979.112741782516,none
203,16115.173363407115,4124.298035015892,none
204,61681.18147607203,28427.432006375595,none
205,32584.029398622806,11472.887825761334,none
206,40237.47332817108,17734.639122536286,none
207,22553.448041184758,9838.67170898473,none
208,1455351.1568744767,37614.17290711237,none
209,30372.173662692483,10719.896423660926,none
210,32549.5402762951,11118.379333098446,none
211,2353023.4577889116,44869.56735627732,none
212,35214.27297572064,12933.563984787748,none
213,33162.863497201986,13322.442637464575,none
0,247806.5287946028,258076.45155963372,noise
1,252315.9752899956,244680.84104804037,noise
2,124753.55600148704,117543.10356855948,noise
3,7022.874436665199,33582.01452276833,noise
4,31322.173146840447,34166.995069639794,noise
5,329713.4932468495,314071.20007427427,noise
6,26194.682755192804,26896.842850931625,noise
7,43523.695292401535,47802.0840503416,noise
8,200439.21602228042,247004.80921977197,noise
9,157829.01509106526,160822.45378507106,noise
10,30912.386350500972,34815.72807820935,noise
11,33401.654584452066,28195.370354032573,noise
12,64847.01184995455,121359.48468131521,noise
13,9638941.384888932,1540277.904470187,noise
14,42220.71208479131,51878.81857321528,noise
15,25742.137817906834,28887.22033871086,noise
16,20885.81047824073,19720.046448243585,noise
17,219936.1165227776,245928.18189063724,noise
18,76337.66405394599,80856.4784187146,noise
19,58608.71986424794,59574.20869065907,noise
20,35963.701605144866,36868.633781563774,noise
21,176387.30089050985,23864.13924228849,noise
22,193013.1508413149,35867.26140809489,noise
23,27999.38911545318,31227.064692398664,noise
24,31071.996226630978,34078.55809259525,noise
25,88703.20556560968,92622.11720390657,noise
26,28870.355075500684,34186.529455253105,noise
27,54323.99109238177,42782.12760664664,noise
28,461721.97781385423,54846.334815813236,noise
29,146910.66217316562,145221.93773551076,noise
30,30676.911185447283,39037.9346172221,noise
31,91271.61917897481,114651.82558477783,noise
32,147411.51796817363,138363.57116697618,noise
33,153156.85468563947,190523.3669718276,noise
34,31851.478844467507,37054.10430706168,noise
35,31447.574540586058,35104.34845265481,noise
36,82268.88529440323,24892.747857738508,noise
37,94195.28712458006,120955.96480413392,noise
38,3747494.298508598,3647986.8546289275,noise
39,63739.74962591001,36327.78767385594,noise
40,31908.398447134336,34601.18276690171,noise
41,23180.323081915274,16853.196650810176,noise
42,156786.9772221068,166534.38540330422,noise
43,130271.15427079314,150731.02217881675,noise
44,27103.469017934094,33551.95369782484,noise
45,30867.429800939455,32687.405488328375,noise
46,25990.954103877004,29663.32948283261,noise
47,96904.7340377992,50219.72038731471,noise
48,36909.74192075396,25496.819353299492,noise
49,24633.057740919743,33993.77541687336,noise
50,147980.9208188552,153479.1521251992,noise
51,20952.064487911033,22317.322073323667,noise
52,25091.568992668173,29850.26939789955,noise
53,71953.54893004976,32258.62430290842,noise
54,21114.608432876394,23702.398582461476,noise
55,19379.74328881001,27045.363108398047,noise
56,23984.3247579958,26157.346732786344,noise
57,127997.32385857648,111843.41617393261,noise
58,64110.43151021572,26687.99981811273,noise
59,251859.04347387704,236610.15247433982,noise
60,76025.29489371149,61269.57019131863,noise
61,236881.60547342134,242883.9729970095,noise
62,36579.41419039236,36189.72527552983,noise
63,113915.49508060694,97606.0793445454,noise
64,36896.930541920134,36241.433867978485,noise
65,32391.25334794411,30798.14707758278,noise
66,42636.307297870655,30376.80454889721,noise
67,271497.3194440996,283406.18445915467,noise
68,199392.78829076415,194555.07642790859,noise
69,104501.46480697137,124508.18860551863,noise
70,91520.63218493944,104858.77558878831,noise
71,778238.573044613,309366.2716522982,noise
72,309887.19276902726,317191.37954412674,noise
73,19717.146858229164,21607.488982511743,noise
74,49393.07261938051,26197.47754083307,noise
75,345015.7792665701,364477.20014899067,noise
76,257472.78803802448,84105.08895113517,noise
77,130219.8089259317,25795.882145632222,noise
78,5790526.849263294,5558928.445288047,noise
79,90737.21363074883,81424.28985491188,noise
80,188585.42100750768,193259.71146298994,noise
81,29746.930230076385,31674.107233977953,noise
82,149736.18410304285,155075.2623033461,noise
83,346251.8357501179,350363.6330713717,noise
84,130504.96695366001,107717.71383775862,noise
85,145062.12476846742,154928.59743310837,noise
86,20491.30879547012,20453.84609250555,noise
87,193912.5600775937,193791.810377775,noise
88,25518.891177362075,23742.1309794914,noise
89,18170.880152412486,30045.06901043668,noise
90,7389465.326847768,829110.2651114056,noise
91,153724.7509819178,70831.68003302797,noise
92,14576.768123462789,38553.07188608973,noise
93,250046.13126681483,256495.4313552539,noise
94,29604.568958120795,34631.57731155147,noise
95,7424104.609668969,942855.470572381,noise
96,63895.31535138013,37674.10864259825,noise
97,23616.85314635595,34622.59878151954,noise
98,4766112.617617593,686256.7901859141,noise
99,37858.59747855929,27958.951443211372,noise
100,167277.6447821868,212229.1463604728,noise
101,366471.1885705181,125947.58799059303,noise
102,26719.941736992358,33792.28954485548,noise
103,1038256.9913374815,55719.388482273745,noise
104,29089.633166331885,30790.838743857377,noise
105,32852.70781260469,34519.122217593795,noise
106,194974.46228438214,137853.9120920131,noise
107,22338.647706448955,29020.758726507876,noise
108,98019.27573941872,101768.37669192803,noise
109,112269.65586422401,102104.56132677077,noise
110,27213.08045962064,33853.067573503766,noise
111,28567.93262923362,35165.064544883426,noise
112,375151.08237020444,375468.80670980405,noise
113,162944.3859810451,171147.82208736523,noise
114,75117.98676073215,30126.226665386905,noise
115,268945.61431567796,308473.36501429364,noise
116,155670.55624716126,158075.240718191,noise
117,276737.38524285983,271586.43971273507,noise
118,20348.94419298988,26628.143614795114,noise
119,2351813.3471743693,2500536.286581102,noise
120,32651.655114550635,32938.82368048954,noise
121,539372.8423578998,34354.8765325814,noise
122,26984.183694669242,37000.85504428358,noise
123,34151.99056934845,64362.412238655896,noise
124,3993629.018091636,414904.93382125127,noise
125,29480.032849238796,28328.646802940915,noise
126,26064.660809217803,25829.340337674996,noise
127,3873267.5772074796,45392.264685719136,noise
128,234230.09238003852,228329.418114852,noise
129,261604.03522610883,240814.92193249826,noise
130,104697.76473451659,88784.01308452779,noise
131,348481.5313850746,30663.785401344605,noise
132,26990.635095886904,32129.637088313164,noise
133,18441.651107522663,24428.216715467643,noise
134,286938.25355490996,296753.2476058535,noise
135,63495.16516354357,30164.39334384804,noise
136,323479.36310357624,318957.2830890662,noise
137,182059.16627614776,193880.72535416635,noise
138,28852.32152801575,32331.300513266826,noise
139,273450.4065758778,299196.20071961684,noise
140,260278.36434766118,295115.81144285615,noise
141,35041.225400084,34623.27830686333,noise
142,123531.83011441785,124353.69275772556,noise
143,217077.36921076497,472614.68019455625,noise
144,219022.3541814515,255033.77344848777,noise
145,190981.80659793547,186823.64507342267,noise
146,341132.0032176993,374787.0163054216,noise
147,60279.955524363715,33268.645338530776,noise
148,30359.2227238083,36392.82348786288,noise
149,34763.10209694588,34526.27971746901,noise
150,32685.452941660722,31978.06765341705,noise
151,274163.74247306824,313911.33380860556,noise
152,255702.6662647118,247607.11022663568,noise
153,183164.7854976406,188687.97028411244,noise
154,27761.97568711786,35861.188859751775,noise
155,152839.61324899227,138682.34535383355,noise
156,205433.8187622882,196344.89836692368,noise
157,55143.51735512695,38658.41767927521,noise
158,30720.655233196525,35701.2474781149,noise
159,349943.87832582,349538.8107508572,noise
160,234022.56220786856,48328.02570905271,noise
161,28177.631032227982,27391.783339271686,noise
162,119911.56393239359,138227.75214190074,noise
163,159717.07027176686,149974.1669001413,noise
164,24621.58976085738,28568.147583058555,noise
165,213894.5938970927,216269.11872171942,noise
166,211285.85949857335,231786.4296141028,noise
167,137740.24374161172,135305.85656223542,noise
168,258459.38719860362,150350.47355459415,noise
169,409547.05049226223,398938.5970187385,noise
170,440896.8046182553,116867.62501547343,noise
171,81526.12646204582,21827.136346748866,noise
172,299754.66828064976,314201.52326385526,noise
173,25552.799865809244,28839.369966697366,noise
174,260488.18103835298,258560.25838083713,noise
175,756667.1469722844,907135.2527937829,noise
176,213679.83494672776,109094.47536882307,noise
177,32401.828677830803,35834.97933584397,noise
178,221281.96056639616,209458.33410538684,noise
179,20907.538927276702,41288.207264985605,noise
180,1007686.3940595702,68103.7702479978,noise
181,67510.705102129,77382.70478007368,noise
182,203485.6719040203,131274.93363068308,noise
183,175620.9973056371,168629.6232733371,noise
184,63905.291338719464,58533.11141515,noise
185,33051.892452630775,31256.55220373446,noise
186,39060.85538072935,64898.66850242671,noise
187,34661.61906598695,33301.055308799834,noise
188,335189.78974780947,56631.81528533635,noise
189,29387.785322493444,30767.364312763897,noise
190,20933.54587404723,21802.548275239118,noise
191,72798.51057909161,36163.03504004587,noise
192,263176.23499291675,271565.47976088594,noise
193,174929.03976929683,164276.094595311,noise
194,144903.7518362747,152546.86600744358,noise
195,218807.58710722235,294117.3232845648,noise
196,48203.02222593894,45998.70968014144,noise
197,12028.545091255057,70552.18850844711,noise
198,92259.28122494457,76010.88172682433,noise
199,349904.51203195524,327856.01885233825,noise
200,119290.72209992191,113677.99189718075,noise
201,50949.28060569794,52429.377111289854,noise
202,26899.538434128626,36875.2652949475,noise
203,91524.2942182748,127709.81732931134,noise
204,31716.460792270816,28073.242338618093,noise
205,450137.0966782334,257963.25740762686,noise
206,252615.4821045937,248505.68798022927,noise
207,340542.8389450032,366353.43775230367,noise
208,9967.409345141004,30471.80643762971,noise
209,6657818.004953688,2260177.9773884723,noise
210,42857.29168949843,8955.089517127619,noise
211,28071.491088069713,35214.795893088034,noise
212,338670.9795583667,344089.5278274345,noise
213,27819.28779971407,36896.50386995242,noise
214,199109.96335062108,40870.172840593295,noise
