,AF3_max,AF4_max,AF_adj_max_diff,AF_adj_max_ratio,label
0,7867.692383,6775.384765999999,1391.5383300000012,1.5426999022638836,blink
1,7903.589844,6857.94873,1349.7437755,1.5045529366117592,blink
2,5900.0,4894.3588869999985,974.3588860000036,2.5447151681430076,blink
3,4923.0771479999985,4674.3588869999985,195.89794799999981,1.440093588375819,blink
4,8023.589844,5321.538574,3012.0511480000005,3.6770732132894515,blink
5,8023.077148,5315.384765999999,3060.5130610000006,3.666666701228775,blink
6,8067.179687999998,5215.384765999999,3256.922973999999,4.337361032457106,blink
7,7877.94873,5661.538574,2500.512573,2.657093868966486,blink
8,7972.820312999998,5343.0771479999985,2901.794556499999,3.5580915941682028,blink
9,5043.0771479999985,4782.05127,224.87206949999927,1.4176196448657017,blink
10,7957.436035,5285.128418,2985.384520999999,3.7356667662470757,blink
11,5003.589844,4757.94873,208.9746100000002,1.4175210980412796,blink
12,4900.0,4680.0,216.66674799999964,1.5351489881145728,blink
13,7903.077148,5641.025879,2374.1025384999994,2.712409341285895,blink
14,7858.974120999998,6750.256348000001,1349.743529999997,1.5333873773485662,blink
15,6317.94873,4929.743652,1383.5898435,3.059541981071675,blink
16,7887.179687999998,6187.692383,1929.230712999999,1.9718417687777012,blink
17,5284.615234000001,4839.487305,443.84594650000145,1.7337851211689748,blink
18,7856.922852,5475.384765999999,2624.102173000001,3.011794229544903,blink
19,8043.589844,5101.538574,3183.3332525000005,5.494929865127449,blink
20,5050.769043,4712.307617,300.2563479999999,1.6458909512841442,blink
21,4941.025879,4758.974121,112.56445350000013,1.2267569511611687,blink
22,5067.692383,4704.615234000001,297.43603599999824,1.6223178707891903,blink
23,7965.641113,5674.871582,2686.6669919999995,2.76071295108732,blink
24,5036.410156,4748.205078,228.46166899999935,1.4477390039251397,blink
25,5012.820313,4750.256348,206.6665040000007,1.425553969880732,blink
26,7909.230956999999,5014.3588869999985,3133.3336175000013,4.963672734589258,blink
27,5790.256348,4605.128418,1190.7690430000002,4.588870606645391,blink
28,7869.743651999999,5886.666504,2224.102539000001,2.3320023923049495,blink
29,7883.077148,5119.487305,2872.308103999999,4.204234224222422,blink
30,7862.05127,6178.461426,2340.5129400000005,2.185454658426546,blink
31,7980.0,4993.333496,3119.7435309999996,4.969657223494742,blink
32,7845.641113,6341.025879,1606.1538090000013,1.7682117924455258,blink
33,7907.692383,6168.205078,2141.025879,2.0702385865139434,blink
34,7637.94873,4801.538574,2868.7177735000005,6.0693243453775825,blink
35,7857.94873,5208.7177729999985,2719.4877930000002,3.8282684122699155,blink
36,5139.487305,4799.487305,302.3076169999995,1.548371781628287,blink
37,5363.0771479999985,5000.512695,312.56445249999797,1.4048493472492085,blink
38,7986.666504000002,4676.9228520000015,3491.7947995000004,9.349479666828081,blink
39,5129.743652,4777.436035,338.46142600000167,1.657042815930461,blink
40,4944.615234000001,4649.230957,252.56396450000102,1.628990540022192,blink
41,7830.769043000001,5804.615234000001,2059.230713,2.480914716136409,blink
42,7941.025879000002,5600.512695,2843.5899665000015,3.0196686895694005,blink
43,4946.153809,4722.563965,165.89746099999957,1.3819363801804738,blink
44,5013.846191,4732.820313,232.30761600000005,1.4718749162236204,blink
45,7872.820312999998,7058.461426000002,1070.2562259999972,1.3656271324180598,blink
46,7908.717773,7472.307617,974.8718259999987,1.2877687187288323,blink
47,7927.692383,5364.615234000001,2859.743774999999,3.4642072312703123,blink
48,7883.077148,5963.589844,2108.4616690000003,2.1282931125459936,blink
49,7975.384765999999,5270.769043,2994.8719484999974,3.835639964934136,blink
50,7876.410156,5161.025879,2939.7432854999997,4.1838369306901875,blink
51,5010.256348,4735.897461,227.17919999999867,1.475831699632808,blink
52,5029.743652,4727.179688,232.56396399999994,1.519770303570016,blink
53,7877.436035,6248.7177729999985,2022.3078615000013,1.9826813622805866,blink
54,5510.769043,4791.794922,714.8715819999998,2.3856854046428406,blink
55,5043.589844,4766.153809,222.82080049999968,1.4332010316757675,blink
56,5132.820313,4799.487305,286.92236350000076,1.550958430063225,blink
57,5004.615234000001,4768.205078,172.56420900000194,1.3572190985174113,blink
58,5015.897461,4752.820313,221.53857349999907,1.4392478827886201,blink
59,5074.3588869999985,4778.461426,258.9743654999984,1.50932942452944,blink
60,6171.2822270000015,4868.7177729999985,1328.4616710000028,3.2985804830819627,blink
61,7852.307617,6192.820313,1918.974365,2.012994094291701,blink
62,7782.563965,5238.461426,2506.410156000001,3.619941375098047,blink
63,5125.6411130000015,4746.153809,323.07714750000105,1.6559090191911343,blink
64,6803.589844,5121.025879,1716.9228510000012,2.959039248091291,blink
65,5100.0,4796.410156,240.0,1.4708248921950282,blink
66,5083.589844,4616.9228520000015,438.9748529999979,2.173408605828763,blink
67,4866.153809,4626.153809,188.97412150000036,1.4923173023067509,blink
68,5221.025879,4801.538574,374.1027839999997,1.6786048349761227,blink
69,5054.3588869999985,4745.6411130000015,253.84594749999542,1.5325438549365606,blink
70,7966.153809,5364.102539,2911.794923,3.5530578798160586,blink
71,7909.230956999999,5292.307617,2969.743896499998,3.7054433500436303,blink
72,5046.666504,4763.0771479999985,232.56372100000135,1.4530460661776143,blink
73,4898.461426,4589.230957,151.28173849999985,1.573370408485204,blink
74,5204.102539,4861.538574,274.87158199999885,1.424890501264715,blink
75,5396.9228520000015,4773.333496,646.1535650000014,2.323528971978455,blink
76,7851.282227,5977.94873,1978.9746099999998,1.9958711162049796,blink
77,7894.358887,5064.615234000001,2983.5898449999995,4.7559721400284,blink
78,5989.743652,5118.974121,822.5644530000009,1.9440854974054331,blink
79,4953.333496,4674.871582,282.0515135000005,1.7513669247015036,blink
80,4908.7177729999985,4677.436035,193.58911099999932,1.4537241329415975,blink
81,7893.333495999998,6681.538574,1546.410155999998,1.6150942461289173,blink
82,6931.282227,4871.2822270000015,2013.5898439999983,4.3631675727973604,blink
83,7854.358887,6605.128418,1497.4357909999999,1.6249999490274512,blink
84,7874.358887,6996.410156,1460.256348500001,1.5170222367059345,blink
85,7853.846191,5397.94873,2568.717895499999,3.0007987822117532,blink
86,5040.0,4747.692383,271.2819820000004,1.554216583819269,blink
87,7534.358887,4939.487305,2567.179688000002,4.7838255641670075,blink
88,5025.6411130000015,4739.487305,264.3591305,1.5545994792628157,blink
89,5565.6411130000015,4835.897461,624.6152340000026,1.9116761436102088,blink
90,7871.794922,7155.384765999999,906.1538090000008,1.296924869514545,blink
91,4929.743652,4722.05127,143.84594700000162,1.2965110714252202,blink
92,4980.512695,4771.794922,126.41040000000066,1.2312386053929523,blink
93,5055.897461,4703.0771479999985,324.3588875000023,1.7423702479303897,blink
94,7870.769043000001,7171.282227,778.7175290000023,1.2649623193350703,blink
95,7862.05127,6016.410156,2318.974488,2.1806790055950223,blink
96,5048.205078,4786.153809,211.7951654999979,1.4041103565439301,blink
97,7982.563965,5521.025879,2866.6665040000007,3.1401221895119056,blink
98,7935.897461,5766.666504,2357.6925054999992,2.5511137399653347,blink
99,7845.641113,5035.897461,2981.7950435000002,4.850662907804922,blink
100,4880.512695,4711.2822270000015,117.4355459999988,1.2558650161498008,blink
101,7883.589844,5094.3588869999985,2956.4106440000014,4.767975068697217,blink
102,7938.461426000002,5335.384765999999,2972.8203120000026,3.7139507543598653,blink
103,7864.102539,5620.0,2616.1539305000015,2.7824950218604743,blink
104,7894.358887,7277.436035,822.6921389999998,1.2641283620049049,blink
105,4995.384765999999,4662.563965,285.12841799999933,1.6772238066753538,blink
106,6989.743651999999,5262.563965,1730.769286499999,2.6998238596980233,blink
107,7854.871581999999,6615.897461,1495.1279299999987,1.5954859881954573,blink
108,7852.820312999998,6281.538574,1848.2048339999983,1.8371659241259422,blink
109,5100.512695,4794.3588869999985,243.84594700000162,1.436038188410446,blink
110,7862.563965,5882.563965,2431.794922,2.403789314400965,blink
111,5168.7177729999985,4802.05127,311.53832899999907,1.5744679199531966,blink
112,7877.436035,5914.3588869999985,2129.7438955000016,2.0792622201403836,blink
113,7851.282227,5438.974121,2410.5131839999995,3.0117705383919353,blink
114,7964.102539,6073.846191,2534.3588875000014,2.401985709922631,blink
115,4899.487305,4617.436035,264.61547899999914,1.7403156175901497,blink
116,5010.769043,4736.410156,211.02539100000104,1.4229183016245763,blink
117,8002.563965,5141.025879,3173.845703000001,4.486758437263746,blink
118,7880.512695,5452.307617,2944.3588865,3.2666797481411423,blink
119,5013.846191,4735.384765999999,234.35888599999907,1.4694398103306707,blink
120,7861.025879000002,4984.615234000001,3156.4107675000014,5.689526405275682,blink
121,7893.846191,5842.05127,2389.7436519999997,2.5203915081741175,blink
122,7877.94873,5727.179688,2464.1022940000003,2.614040458920173,blink
123,7884.615234000001,5686.153809,2586.1539295000002,2.6550707597256435,blink
124,7758.974120999998,6360.0,1494.8717039999974,1.674378261819035,blink
125,5035.897461,4702.563965,307.4360349999988,1.699942414514049,blink
126,7882.05127,6350.256348,1697.4359130000003,1.7954818483936916,blink
127,4991.794922,4777.436035,161.7946780000011,1.305864874945313,blink
128,5323.0771479999985,4593.333496,686.9233394999992,2.859125688850292,blink
129,7876.922852,5893.846191,2128.717775,2.2887300644509008,blink
130,7895.384765999999,4984.102539,3060.513061999999,5.0310712008827805,blink
131,5014.871582,4717.94873,251.0253914999994,1.539690507664681,blink
132,5007.179688,4780.0,180.00048799999877,1.3394593740912628,blink
133,5518.974121,4970.769043,483.0771479999994,1.6638484657026422,blink
134,7989.230956999999,5560.512695,2801.282592999998,3.094919360916559,blink
135,7814.358887,4868.7177729999985,3063.8461915000016,5.571155801698703,blink
136,7975.897461,5330.256348,2895.3850099999995,3.610264585149977,blink
137,7933.333495999998,5222.563965,3014.8723139999984,4.022623690390692,blink
138,7823.589844,6580.0,1555.8977055000005,1.651142971736549,blink
