,AF3_max,AF4_max,label
76,4624.615234000001,4604.615234000001,event
77,4555.384765999999,4417.94873,event
78,4477.436035,6413.846191,event
79,4700.0,4698.974121,event
80,4651.2822270000015,6221.538574,event
81,4801.538574,5528.205078,event
82,4612.307617,4575.897461,event
83,4720.512695,7072.820312999998,event
84,5148.7177729999985,7080.512695,event
85,4878.461426,7212.307617,event
86,4661.538574,4573.846191,event
87,5749.743652,4831.2822270000015,event
88,4821.538574,7120.0,event
89,4562.05127,6458.974121,event
90,4753.846191,6749.230956999999,event
91,4631.2822270000015,6178.461426,event
92,4790.256348,5607.179688,event
93,4641.538574,4543.589844,event
94,4624.102539,4582.563965,event
95,4570.256348,5394.3588869999985,event
96,4660.0,4597.94873,event
97,4566.153809,5582.05127,event
98,4646.153809,7418.974120999998,event
99,5275.384765999999,4927.179688,event
100,4674.871582,4623.0771479999985,event
101,4968.205078,5978.461426,event
102,4573.846191,4581.025879,event
103,4777.94873,4605.6411130000015,event
104,5097.436035,4797.436035,event
105,4637.436035,5663.0771479999985,event
106,4633.333496,6098.461426,event
107,4713.846191,7006.153809,event
108,4671.2822270000015,6824.102539,event
109,4611.2822270000015,4566.666504,event
110,4702.563965,5470.769043,event
111,4976.9228520000015,5434.3588869999985,event
112,4725.6411130000015,4627.692383,event
113,4948.7177729999985,4774.3588869999985,event
114,4661.025879,4634.3588869999985,event
115,4653.846191,4662.563965,event
116,4514.871582,5783.0771479999985,event
117,4562.563965,6149.230957,event
118,4716.410156,6225.6411130000015,event
119,4744.102539,4413.333496,event
120,4630.769043,4631.2822270000015,event
121,4612.820313,4592.307617,event
122,4550.769043,6932.820312999998,event
123,4695.384765999999,7168.717773,event
124,5326.666504,4754.3588869999985,event
125,4634.3588869999985,4636.410156,event
126,4901.538574,6976.410156,event
127,4567.692383,4529.743652,event
128,4674.3588869999985,4609.743652,event
0,4376.410156,4327.692383,baseline
1,4406.666504,4422.05127,baseline
2,4379.487305,4362.05127,baseline
3,4429.230957,4391.2822270000015,baseline
4,4452.307617,4341.538574,baseline
5,4348.205078,4316.410156,baseline
6,4366.153809,4340.0,baseline
7,4352.307617,4355.897461,baseline
8,4536.410156,4422.05127,baseline
9,4404.102539,4347.692383,baseline
10,4394.871582,4351.2822270000015,baseline
11,4361.025879,4335.897461,baseline
12,4423.589844,4366.153809,baseline
13,4356.9228520000015,4336.410156,baseline
14,4380.512695,4349.743652,baseline
15,4369.230957,4354.3588869999985,baseline
16,4420.0,4379.487305,baseline
17,4365.128418,4303.589844,baseline
18,4410.256348,4343.0771479999985,baseline
19,4382.05127,4361.025879,baseline
20,4393.333496,4351.794922,baseline
21,4437.436035,4375.384765999999,baseline
22,4377.94873,4357.94873,baseline
23,4375.384765999999,4337.94873,baseline
24,4367.179688,4333.333496,baseline
25,4377.94873,4345.128418,baseline
26,4366.153809,4328.7177729999985,baseline
27,4408.7177729999985,4446.666504,baseline
28,4402.05127,4430.256348,baseline
29,4403.0771479999985,4391.2822270000015,baseline
30,4388.205078,4400.0,baseline
31,4351.794922,4336.410156,baseline
32,4359.487305,4336.9228520000015,baseline
33,4371.794922,4340.0,baseline
34,4818.461426,4705.128418,baseline
35,4358.461426,4338.974121,baseline
36,4345.128418,4326.153809,baseline
37,4416.9228520000015,4369.230957,baseline
38,4374.871582,4375.897461,baseline
39,4372.820313,4344.102539,baseline
40,4433.333496,4418.974121,baseline
41,4465.6411130000015,4436.410156,baseline
42,4377.436035,4358.461426,baseline
43,4344.102539,4305.6411130000015,baseline
44,4346.666504,4315.897461,baseline
45,4395.897461,4371.794922,baseline
46,4432.820313,4442.05127,baseline
47,4403.589844,4344.102539,baseline
48,4378.974121,4351.2822270000015,baseline
49,4375.384765999999,4344.615234000001,baseline
50,4433.846191,4361.025879,baseline
51,4398.461426,4329.743652,baseline
52,4378.974121,4350.769043,baseline
53,4396.9228520000015,4378.974121,baseline
54,4384.615234000001,4330.769043,baseline
55,4488.205078,4409.230957,baseline
56,4446.153809,4405.6411130000015,baseline
57,4387.692383,4346.153809,baseline
58,4358.974121,4334.3588869999985,baseline
59,4365.128418,4342.05127,baseline
60,4394.871582,4362.05127,baseline
61,4360.512695,4332.307617,baseline
62,4496.410156,4460.512695,baseline
63,4437.436035,4361.025879,baseline
64,4394.3588869999985,4353.846191,baseline
65,4398.974121,4429.743652,baseline
66,4416.410156,4371.2822270000015,baseline
67,4373.846191,4349.230957,baseline
68,4381.025879,4357.436035,baseline
69,4366.666504,4314.3588869999985,baseline
70,4499.487305,4409.230957,baseline
71,4392.820313,4364.615234000001,baseline
72,4362.563965,4330.256348,baseline
73,4455.384765999999,4391.794922,baseline
74,4372.307617,4352.820313,baseline
75,4374.3588869999985,4354.3588869999985,baseline
76,4371.2822270000015,4327.692383,baseline
77,4433.846191,4406.666504,baseline
78,4388.205078,4362.563965,baseline
79,4393.333496,4356.9228520000015,baseline
80,4404.615234000001,4344.615234000001,baseline
81,4373.333496,4348.205078,baseline
82,4363.0771479999985,4344.615234000001,baseline
83,4395.897461,4393.846191,baseline
84,4360.512695,4338.974121,baseline
85,4360.512695,4348.7177729999985,baseline
86,4357.94873,4334.3588869999985,baseline
87,4385.128418,4329.743652,baseline
88,4393.846191,4366.153809,baseline
89,4384.102539,4350.769043,baseline
90,4390.256348,4358.974121,baseline
91,4231.2822270000015,4242.563965,baseline
92,4383.589844,4341.538574,baseline
93,4385.128418,4326.666504,baseline
94,4377.436035,4345.6411130000015,baseline
95,4384.615234000001,4335.384765999999,baseline
96,4397.94873,4387.692383,baseline
97,4366.666504,4333.846191,baseline
98,4373.846191,4340.0,baseline
99,4440.0,4361.025879,baseline
100,4386.666504,4345.128418,baseline
101,4460.0,4394.871582,baseline
102,4370.769043,4345.128418,baseline
103,4408.7177729999985,4342.563965,baseline
104,4384.102539,4350.769043,baseline
105,4385.6411130000015,4361.538574,baseline
106,4472.307617,4382.563965,baseline
107,4403.589844,4325.128418,baseline
108,4428.205078,4327.692383,baseline
109,4446.666504,4429.230957,baseline
110,4405.128418,4365.6411130000015,baseline
111,4380.0,4316.410156,baseline
112,4372.307617,4352.820313,baseline
113,4403.0771479999985,4342.05127,baseline
114,4358.461426,4309.743652,baseline
115,4377.94873,4395.897461,baseline
116,4368.205078,4336.9228520000015,baseline
117,4403.0771479999985,4353.846191,baseline
118,4418.461426,4370.769043,baseline
119,4355.384765999999,4258.974121,baseline
120,4374.871582,4318.974121,baseline
121,4365.6411130000015,4327.179688,baseline
122,4359.487305,4341.538574,baseline
123,4389.230957,4358.974121,baseline
124,4389.230957,4343.0771479999985,baseline
125,4374.3588869999985,4340.512695,baseline
126,4447.179688,4325.6411130000015,baseline
127,4369.743652,4342.563965,baseline
128,4402.05127,4612.307617,baseline
129,4400.512695,4334.871582,baseline
130,4373.846191,4363.589844,baseline
131,4581.025879,4751.794922,baseline
132,4396.410156,4329.230957,baseline
133,4371.2822270000015,4316.9228520000015,baseline
134,4381.538574,4337.94873,baseline
135,4375.384765999999,4370.256348,baseline
136,4370.769043,4328.7177729999985,baseline
137,4368.7177729999985,4336.9228520000015,baseline
138,4403.0771479999985,4358.974121,baseline
139,4370.256348,4477.94873,baseline
140,4385.128418,4346.666504,baseline
141,4377.94873,4339.487305,baseline
142,4388.7177729999985,4340.0,baseline
143,4423.589844,4388.7177729999985,baseline
144,4397.94873,4351.794922,baseline
145,4390.256348,4326.666504,baseline
146,4362.05127,4355.897461,baseline
147,4409.230957,4343.589844,baseline
148,4384.615234000001,4350.769043,baseline
149,4367.179688,4342.05127,baseline
150,4467.692383,4559.487305,baseline
151,4402.05127,4365.6411130000015,baseline
152,4390.769043,4361.538574,baseline
153,4772.820313,4555.897461,baseline
154,4664.615234000001,4508.7177729999985,baseline
155,4549.230957,4442.05127,baseline
156,4388.205078,4402.563965,baseline
157,4393.846191,4346.153809,baseline
158,4426.153809,4369.230957,baseline
159,4367.179688,4334.3588869999985,baseline
160,4462.563965,4343.0771479999985,baseline
161,4382.05127,4340.512695,baseline
162,4469.230957,4389.230957,baseline
163,4408.7177729999985,4372.820313,baseline
164,4396.410156,4367.179688,baseline
165,4530.256348,4422.05127,baseline
166,4412.307617,4348.205078,baseline
167,4396.9228520000015,4335.897461,baseline
168,4426.666504,4396.9228520000015,baseline
169,4375.384765999999,4351.2822270000015,baseline
170,4376.410156,4334.3588869999985,baseline
171,4497.94873,4334.3588869999985,baseline
172,4369.230957,4362.563965,baseline
173,4425.128418,4386.666504,baseline
0,5043.589844,4658.974121,event
1,7851.282227,4904.615234000001,event
2,4968.7177729999985,4702.05127,event
3,7926.666504000002,5181.025879,event
4,7862.05127,5042.563965,event
5,4971.2822270000015,4683.589844,event
6,5248.205078,4822.563965,event
7,5057.436035,4683.0771479999985,event
8,5165.128418,4810.256348,event
9,4996.410156,4706.666504,event
10,8007.692383,5329.743652,event
11,7974.871581999999,5718.461426,event
12,4816.9228520000015,4513.846191,event
13,4856.9228520000015,4562.05127,event
14,4959.487305,4677.94873,event
15,4869.230957,4584.102539,event
16,4793.333496,4507.692383,event
17,5103.0771479999985,4682.05127,event
18,4303.0771479999985,4383.0771479999985,event
19,4855.384765999999,4611.2822270000015,event
20,5016.410156,4716.410156,event
21,5093.846191,4654.871582,event
22,4975.384765999999,4731.2822270000015,event
23,5216.410156,4823.0771479999985,event
24,4965.6411130000015,4632.820313,event
25,7977.94873,5271.2822270000015,event
26,4952.307617,4649.230957,event
27,4984.615234000001,4720.512695,event
28,5106.666504,4674.871582,event
29,5227.179688,4763.589844,event
30,5859.487305,4631.794922,event
31,4906.666504,4633.846191,event
32,5233.333496,5066.666504,event
33,6068.7177729999985,4805.6411130000015,event
34,4728.7177729999985,4520.512695,event
35,5024.102539,4751.2822270000015,event
36,7783.077148,4923.0771479999985,event
37,6429.230957,4703.0771479999985,event
38,5031.794922,4658.974121,event
39,4936.9228520000015,4703.0771479999985,event
40,7950.256348000001,4962.563965,event
41,5154.3588869999985,4783.0771479999985,event
42,6317.94873,4664.615234000001,event
43,7970.769043000001,4713.846191,event
44,7970.256348000001,5109.743652,event
45,7884.615234000001,5037.436035,event
46,8026.153809,5602.05127,event
47,5335.384765999999,4956.9228520000015,event
48,4866.153809,4617.436035,event
49,4781.538574,4522.563965,event
50,5187.179688,4779.487305,event
51,4776.9228520000015,4531.794922,event
52,7902.05127,4909.230957,event
53,4930.256348,4649.743652,event
54,4762.05127,4502.563965,event
55,8047.692383,5382.563965,event
56,8046.153809,5030.769043,event
57,4774.3588869999985,4564.615234000001,event
58,4826.666504,4529.743652,event
59,5068.7177729999985,4632.820313,event
60,4836.410156,4574.3588869999985,event
61,4861.025879,4621.025879,event
62,4872.820313,4589.743652,event
63,8036.410156,5428.205078,event
64,7931.794922,4854.3588869999985,event
65,4920.0,4660.0,event
66,5046.153809,4812.820313,event
67,5069.230957,4671.2822270000015,event
68,4822.563965,4567.179688,event
69,5315.897461,4875.897461,event
70,4909.743652,4591.794922,event
71,4905.6411130000015,4596.410156,event
72,5046.153809,4737.94873,event
73,5252.820313,4808.7177729999985,event
74,5176.410156,4808.205078,event
75,5031.794922,4774.3588869999985,event
76,5046.153809,4824.102539,event
77,5215.897461,4837.94873,event
78,5642.563965,4665.128418,event
79,7871.794922,5163.589844,event
80,5173.333496,4810.256348,event
81,5046.153809,4615.897461,event
82,4959.487305,4695.384765999999,event
83,4982.563965,4657.436035,event
84,5028.205078,4792.307617,event
85,4991.2822270000015,4522.563965,event
86,7917.94873,5429.230957,event
87,4838.974121,4568.7177729999985,event
88,4980.0,4657.436035,event
89,8017.94873,5353.333496,event
90,4989.230957,4540.0,event
91,7893.333495999998,5450.769043,event
92,7911.794922,5163.0771479999985,event
93,4983.0771479999985,4727.692383,event
94,5017.94873,4718.974121,event
95,4986.666504,4607.692383,event
96,4929.230957,4690.256348,event
97,5201.538574,4801.025879,event
98,4949.230957,4709.743652,event
99,4841.538574,4546.666504,event
