,AF3_max,AF4_max,label
191,5768.7177729999985,4803.589844,example
192,5207.692383,4833.333496,example
193,4976.9228520000015,4715.384765999999,example
194,5114.3588869999985,4789.743652,example
195,7867.179687999998,6935.897461,example
196,4940.512695,4707.179688,example
197,4927.179688,4683.589844,example
198,7991.794922,5119.487305,example
199,7849.743651999999,5872.307617,example
200,5227.179688,4813.846191,example
201,7946.153809,5466.153809,example
202,7795.897461,4938.974121,example
203,7792.820312999998,4925.6411130000015,example
204,8045.641113,5637.94873,example
205,7958.461426000002,5153.846191,example
206,7947.692383,5496.410156,example
207,4988.7177729999985,4665.128418,example
208,5018.974121,4707.179688,example
209,7920.0,5548.7177729999985,example
210,7851.794922,5634.871582,example
211,5114.871582,4800.512695,example
212,4932.307617,4715.897461,example
213,7876.922852,5065.128418,example
214,5016.9228520000015,4731.794922,example
215,4902.05127,4663.0771479999985,example
216,7821.538573999998,5189.230957,example
217,5581.025879,4517.94873,example
218,4901.025879,4614.871582,example
219,7859.487305,7080.512695,example
220,5802.05127,4794.3588869999985,example
221,7884.615234000001,5437.94873,example
222,7881.538573999998,5474.3588869999985,example
223,7861.538573999998,5950.769043,example
224,7769.230956999999,5462.05127,example
225,7862.563965,6917.94873,example
226,7907.179687999998,6358.461426,example
227,6635.384765999999,4912.307617,example
228,4968.7177729999985,4700.512695,example
229,7955.384765999999,5174.871582,example
230,5075.384765999999,4802.563965,example
231,4997.436035,4682.563965,example
232,7873.333495999998,7050.769043000001,example
233,7901.538573999998,6055.384765999999,example
234,4898.974121,4619.487305,example
235,7925.128418000001,6006.666504,example
236,7846.153809,5305.128418,example
237,7887.692383,5125.6411130000015,example
238,7905.641113,5829.230957,example
239,4821.538574,4632.820313,example
240,5023.0771479999985,4744.102539,example
241,7954.358887,5085.6411130000015,example
242,7830.769043000001,5325.128418,example
243,5115.897461,4847.179688,example
244,7949.230956999999,5170.256348,example
245,4994.871582,4725.6411130000015,example
246,7926.666504000002,5147.179688,example
247,4915.384765999999,4677.94873,example
248,5125.6411130000015,4756.410156,example
249,5139.487305,4764.615234000001,example
250,4929.743652,4681.538574,example
251,5102.05127,4806.666504,example
252,7921.538573999998,5192.820313,example
0,5043.589844,4658.974121,example
1,7851.282227,4904.615234000001,example
2,4968.7177729999985,4702.05127,example
3,7926.666504000002,5181.025879,example
4,7862.05127,5042.563965,example
5,4971.2822270000015,4683.589844,example
6,5248.205078,4822.563965,example
7,5057.436035,4683.0771479999985,example
8,5165.128418,4810.256348,example
9,4996.410156,4706.666504,example
10,8007.692383,5329.743652,example
11,7974.871581999999,5718.461426,example
12,4816.9228520000015,4513.846191,example
13,4856.9228520000015,4562.05127,example
14,4959.487305,4677.94873,example
15,4869.230957,4584.102539,example
16,4793.333496,4507.692383,example
17,5103.0771479999985,4682.05127,example
18,4303.0771479999985,4383.0771479999985,example
19,4855.384765999999,4611.2822270000015,example
20,5016.410156,4716.410156,example
21,5093.846191,4654.871582,example
22,4975.384765999999,4731.2822270000015,example
23,5216.410156,4823.0771479999985,example
24,4965.6411130000015,4632.820313,example
25,7977.94873,5271.2822270000015,example
26,4952.307617,4649.230957,example
27,4984.615234000001,4720.512695,example
28,5106.666504,4674.871582,example
29,5227.179688,4763.589844,example
30,5859.487305,4631.794922,example
31,4906.666504,4633.846191,example
32,5233.333496,5066.666504,example
33,6068.7177729999985,4805.6411130000015,example
34,4728.7177729999985,4520.512695,example
35,5024.102539,4751.2822270000015,example
36,7783.077148,4923.0771479999985,example
37,6429.230957,4703.0771479999985,example
38,5031.794922,4658.974121,example
39,4936.9228520000015,4703.0771479999985,example
40,7950.256348000001,4962.563965,example
41,5154.3588869999985,4783.0771479999985,example
42,6317.94873,4664.615234000001,example
43,7970.769043000001,4713.846191,example
44,7970.256348000001,5109.743652,example
45,7884.615234000001,5037.436035,example
46,8026.153809,5602.05127,example
47,5335.384765999999,4956.9228520000015,example
48,4866.153809,4617.436035,example
49,4781.538574,4522.563965,example
50,5187.179688,4779.487305,example
51,4776.9228520000015,4531.794922,example
52,7902.05127,4909.230957,example
53,4930.256348,4649.743652,example
54,4762.05127,4502.563965,example
55,8047.692383,5382.563965,example
56,8046.153809,5030.769043,example
57,4774.3588869999985,4564.615234000001,example
58,4826.666504,4529.743652,example
59,5068.7177729999985,4632.820313,example
60,4836.410156,4574.3588869999985,example
61,4861.025879,4621.025879,example
62,4872.820313,4589.743652,example
63,8036.410156,5428.205078,example
64,7931.794922,4854.3588869999985,example
65,4920.0,4660.0,example
66,5046.153809,4812.820313,example
67,5069.230957,4671.2822270000015,example
68,4822.563965,4567.179688,example
69,5315.897461,4875.897461,example
70,4909.743652,4591.794922,example
71,4905.6411130000015,4596.410156,example
72,5046.153809,4737.94873,example
73,5252.820313,4808.7177729999985,example
74,5176.410156,4808.205078,example
75,5031.794922,4774.3588869999985,example
76,5046.153809,4824.102539,example
77,5215.897461,4837.94873,example
78,5642.563965,4665.128418,example
79,7871.794922,5163.589844,example
80,5173.333496,4810.256348,example
81,5046.153809,4615.897461,example
82,4959.487305,4695.384765999999,example
83,4982.563965,4657.436035,example
84,5028.205078,4792.307617,example
85,4991.2822270000015,4522.563965,example
86,7917.94873,5429.230957,example
87,4838.974121,4568.7177729999985,example
88,4980.0,4657.436035,example
89,8017.94873,5353.333496,example
90,4989.230957,4540.0,example
91,7893.333495999998,5450.769043,example
92,7911.794922,5163.0771479999985,example
93,4983.0771479999985,4727.692383,example
94,5017.94873,4718.974121,example
95,4986.666504,4607.692383,example
96,4929.230957,4690.256348,example
97,5201.538574,4801.025879,example
98,4949.230957,4709.743652,example
99,4841.538574,4546.666504,example
100,5135.897461,4677.94873,example
101,7947.179687999998,5340.512695,example
102,5035.384765999999,4618.974121,example
103,5014.3588869999985,4636.410156,example
104,4932.307617,4672.307617,example
105,4625.128418,4802.05127,example
106,8053.846191,5393.333496,example
107,7863.077148,4702.05127,example
108,6618.461426,4780.512695,example
109,7693.846191,4842.05127,example
110,4942.563965,4664.615234000001,example
111,5051.2822270000015,4773.333496,example
112,5153.846191,4658.974121,example
113,5387.179688,5213.333496,example
114,4904.615234000001,4617.436035,example
115,7973.333495999998,5209.230957,example
116,7942.05127,5317.436035,example
117,5357.436035,4718.974121,example
118,5066.666504,4593.333496,example
119,5054.3588869999985,4765.128418,example
120,5000.0,4648.7177729999985,example
121,5382.05127,4963.0771479999985,example
122,8070.256348000001,5551.2822270000015,example
123,5133.846191,4719.487305,example
124,4933.846191,4698.461426,example
125,5071.2822270000015,4763.0771479999985,example
126,5015.897461,4757.436035,example
127,4965.6411130000015,4607.179688,example
128,4951.2822270000015,4611.794922,example
129,4981.025879,4754.871582,example
130,5112.307617,4765.128418,example
131,5034.871582,4757.94873,example
132,5192.820313,4787.692383,example
133,7810.769043000001,4864.615234000001,example
134,4836.410156,4618.974121,example
135,4973.846191,4737.436035,example
136,5054.871582,4635.897461,example
137,4686.666504,4519.487305,example
138,5047.692383,4761.538574,example
139,4870.769043,4602.563965,example
140,5438.461426,4695.384765999999,example
141,4985.128418,4531.794922,example
142,4968.7177729999985,4597.436035,example
143,5122.05127,4770.256348,example
144,5251.794922,4606.666504,example
145,4844.102539,4567.179688,example
146,5083.589844,4736.9228520000015,example
147,4932.307617,4614.871582,example
148,4791.794922,4589.230957,example
149,6734.871581999999,4824.102539,example
150,4891.2822270000015,4656.9228520000015,example
151,5028.7177729999985,4692.820313,example
152,5187.179688,4605.128418,example
153,5195.897461,4792.307617,example
154,5211.794922,4661.025879,example
155,5291.794922,4834.871582,example
156,5318.974121,4627.692383,example
157,5025.128418,4666.153809,example
158,7916.922852,5015.897461,example
159,5045.6411130000015,4714.871582,example
160,5005.6411130000015,4720.0,example
161,4869.230957,4570.769043,example
162,4998.461426,4669.230957,example
163,5490.769043,4682.563965,example
164,8025.128418000001,5371.794922,example
165,4826.666504,4553.846191,example
166,5184.102539,5580.512695,example
167,5014.871582,4812.307617,example
168,7885.641113,4677.94873,example
169,7932.307617,5139.487305,example
170,4885.128418,4482.563965,example
171,4980.0,4633.333496,example
172,7867.692383,4854.871582,example
173,4975.897461,4692.307617,example
174,7775.384765999999,4801.025879,example
175,5190.256348,4809.230957,example
176,7860.512695,4850.256348,example
177,4980.0,4654.871582,example
178,5147.692383,4837.94873,example
179,4834.3588869999985,4650.256348,example
180,5189.230957,4901.025879,example
181,4822.05127,4551.2822270000015,example
182,5008.205078,4708.205078,example
183,5011.2822270000015,4626.153809,example
184,4906.153809,4563.589844,example
185,5083.589844,4522.563965,example
186,5106.666504,4636.9228520000015,example
187,4893.333496,4642.563965,example
188,5040.0,4753.846191,example
189,5065.6411130000015,4714.3588869999985,example
190,5369.230957,4699.487305,example
191,5051.2822270000015,4658.974121,example
192,5160.512695,4844.615234000001,example
193,5630.769043,4658.974121,example
194,8031.282227,5460.0,example
195,5062.563965,4753.846191,example
196,4953.846191,4609.230957,example
197,5147.179688,4786.153809,example
198,5126.153809,4737.436035,example
199,5508.7177729999985,4868.205078,example
200,5146.153809,4656.9228520000015,example
201,4966.153809,4530.769043,example
202,6315.384765999999,4661.025879,example
203,5167.692383,4842.563965,example
204,5021.025879,4746.666504,example
205,5215.897461,4871.794922,example
206,7960.512695,4892.307617,example
207,4975.384765999999,4708.7177729999985,example
208,4947.179688,4596.9228520000015,example
209,5021.538574,4735.897461,example
210,4955.384765999999,4638.974121,example
211,4898.461426,4590.769043,example
212,5016.9228520000015,4668.205078,example
213,4893.846191,4564.102539,example
214,5077.94873,4692.820313,example
215,5125.128418,4636.410156,example
216,7913.333495999998,4792.820313,example
217,4936.9228520000015,4702.05127,example
218,4847.692383,4557.436035,example
219,7961.025879000002,5342.05127,example
220,4849.230957,4584.102539,example
221,4824.615234000001,4533.846191,example
222,4973.846191,4616.410156,example
0,7739.487305,4466.666504,example
1,7823.077148,4621.025879,example
2,7783.077148,4500.512695,example
3,5938.974121,4464.102539,example
4,6902.05127,4724.102539,example
5,7881.538573999998,6549.230957,example
6,7738.974120999998,4455.384765999999,example
7,7308.205078,5406.666504,example
8,6397.436035,4516.9228520000015,example
9,7855.384765999999,6157.94873,example
10,6576.9228520000015,5558.461426,example
11,6721.538573999998,4394.3588869999985,example
12,7907.179687999998,6056.410156,example
13,7860.512695,6160.0,example
14,7889.230956999999,6109.743652,example
15,7333.333495999998,4503.0771479999985,example
16,7890.769043000001,4459.487305,example
17,6476.9228520000015,4580.512695,example
18,6417.436035,4507.179688,example
19,7874.871581999999,6332.307617,example
20,7876.410156,5938.974121,example
21,7884.102539,6204.102539,example
22,4909.743652,4577.94873,example
23,7912.820312999998,6275.384765999999,example
24,7857.94873,4543.0771479999985,example
25,6981.025879000002,4569.230957,example
26,7831.282227,4518.974121,example
27,6082.563965,4509.743652,example
28,7860.0,6170.769043,example
29,6980.512695,4694.871582,example
30,7882.563965,6076.9228520000015,example
31,7514.358887,4485.128418,example
32,7430.769043000001,4452.307617,example
33,5072.820313,4442.563965,example
34,7881.538573999998,6014.3588869999985,example
35,7835.384765999999,4518.974121,example
36,7885.641113,5743.589844,example
37,7893.846191,5731.2822270000015,example
38,6637.436035,4680.0,example
39,6730.769043000001,5506.153809,example
40,7327.692383,4475.384765999999,example
41,6231.794922,5346.153809,example
42,7878.461426000002,6116.9228520000015,example
43,7851.794922,4489.743652,example
44,6502.05127,4615.897461,example
45,7873.846191,6177.436035,example
46,5853.333496,5145.128418,example
47,7838.974120999998,4508.7177729999985,example
48,7868.717773,4530.256348,example
49,7872.307617,4472.820313,example
50,7824.615234000001,4479.487305,example
51,7809.743651999999,5800.0,example
52,7899.487305,6415.897461,example
53,6536.410156,5711.794922,example
54,7900.0,6167.692383,example
55,7458.461426000002,4492.307617,example
56,7853.333495999998,5736.9228520000015,example
57,7397.436035,4484.615234000001,example
58,7870.769043000001,6114.3588869999985,example
59,7852.820312999998,4437.436035,example
60,7902.05127,6594.3588869999985,example
61,7744.615234000001,4450.769043,example
62,7877.436035,6165.128418,example
63,7870.256348000001,6097.436035,example
64,7842.563965,4509.743652,example
65,7899.487305,5735.384765999999,example
66,7396.410156,4491.2822270000015,example
67,7810.256348000001,4510.256348,example
68,7878.974120999998,4473.846191,example
69,7884.615234000001,5873.846191,example
70,7926.666504000002,6180.0,example
71,7304.615234000001,4464.615234000001,example
72,7805.641113,4468.7177729999985,example
73,5701.538574,4548.205078,example
74,7853.333495999998,4491.2822270000015,example
75,7376.410156,5695.384765999999,example
76,6743.077148,4787.179688,example
77,7888.717773,6132.820313,example
78,7873.846191,6223.0771479999985,example
79,5215.897461,4503.0771479999985,example
80,5660.0,4443.589844,example
81,7874.358887,5529.743652,example
82,7855.897461,4563.589844,example
83,6797.94873,4743.589844,example
84,7809.743651999999,4485.128418,example
85,6580.512695,4632.307617,example
86,7745.128418000001,5536.410156,example
87,6205.128418,5585.128418,example
88,6675.384765999999,4707.179688,example
89,7854.358887,4543.589844,example
90,7869.743651999999,4475.897461,example
91,7900.512695,6258.974121,example
92,6298.461426,4500.0,example
93,7805.641113,4461.538574,example
94,5952.307617,5375.897461,example
95,6245.6411130000015,4525.6411130000015,example
96,5818.974121,4812.820313,example
97,6665.128418,4616.410156,example
98,7824.615234000001,4491.2822270000015,example
99,5816.410156,5177.436035,example
100,7842.05127,4548.7177729999985,example
101,7893.333495999998,6275.384765999999,example
102,7868.205078,6297.94873,example
103,7829.230956999999,4490.769043,example
104,7853.333495999998,4555.384765999999,example
105,7257.436035,4728.205078,example
106,7822.563965,4494.3588869999985,example
107,7526.153809,4453.333496,example
108,7879.487305,6052.820313,example
109,7394.871581999999,4438.974121,example
110,5943.589844,5267.179688,example
111,7890.256348000001,4488.7177729999985,example
112,7897.436035,5749.230957,example
113,7869.230956999999,4482.563965,example
114,7885.128418000001,4787.179688,example
115,7298.974120999998,4513.846191,example
116,7880.0,4579.487305,example
117,5452.820313,4504.615234000001,example
118,7852.307617,4476.9228520000015,example
119,7825.641113,4578.461426,example
120,7826.153809,4503.0771479999985,example
121,7825.641113,4615.897461,example
122,5933.846191,4898.974121,example
123,7860.512695,5902.05127,example
124,7853.333495999998,5526.153809,example
125,7884.102539,6314.3588869999985,example
126,7302.563965,4509.230957,example
127,7873.846191,5903.0771479999985,example
128,7854.871581999999,4465.128418,example
129,7878.974120999998,4958.974121,example
130,7811.794922,4445.128418,example
0,4675.897461,6878.461426000002,example
1,4616.410156,6418.974121,example
2,4869.230957,4874.871582,example
3,4741.025879,7208.205078,example
4,4653.333496,7054.871581999999,example
5,4596.9228520000015,4577.436035,example
6,4931.794922,6786.153809,example
7,4585.128418,4502.563965,example
8,4724.615234000001,4650.256348,example
9,4773.846191,4763.0771479999985,example
10,4720.0,4564.615234000001,example
11,4592.820313,4552.820313,example
12,4731.2822270000015,4549.230957,example
13,4570.256348,6026.153809,example
14,4546.153809,5863.589844,example
15,4823.0771479999985,4767.179688,example
16,4676.9228520000015,4455.384765999999,example
17,4608.7177729999985,4589.743652,example
18,4570.769043,4568.7177729999985,example
19,4772.820313,4562.05127,example
20,4606.666504,4548.205078,example
21,4567.692383,4503.0771479999985,example
22,4793.846191,6836.922852,example
23,4678.974121,6189.230957,example
24,4870.769043,6953.333495999998,example
25,4630.256348,4554.871582,example
26,4537.436035,7045.641113,example
27,4654.871582,5529.743652,example
28,4657.94873,4648.7177729999985,example
29,4715.897461,7086.153809,example
30,4676.410156,5303.589844,example
31,4536.410156,4578.461426,example
32,4594.871582,5660.512695,example
33,4727.179688,4634.3588869999985,example
34,4520.512695,6204.102539,example
35,4766.153809,7475.384765999999,example
36,4733.846191,5424.615234000001,example
37,4556.410156,4609.230957,example
38,4762.05127,4672.820313,example
39,4727.692383,4607.692383,example
40,4551.794922,4574.3588869999985,example
41,4734.3588869999985,6409.230957,example
42,4596.410156,4495.897461,example
43,4819.487305,5475.384765999999,example
44,4947.179688,4687.692383,example
45,4653.846191,4512.307617,example
46,4611.794922,7428.205078,example
47,4811.2822270000015,5286.153809,example
48,5139.487305,4876.9228520000015,example
49,4597.94873,4462.563965,example
50,4743.0771479999985,4536.9228520000015,example
51,4465.128418,6023.0771479999985,example
52,5194.871582,4842.563965,example
53,4538.974121,4527.179688,example
54,4568.205078,6126.666504,example
55,4680.0,6208.7177729999985,example
56,4698.461426,4671.2822270000015,example
57,4669.743652,4595.384765999999,example
58,4928.205078,6520.0,example
59,5076.410156,7068.717773,example
60,4786.666504,4627.692383,example
61,4644.102539,4560.512695,example
62,4615.384765999999,4393.846191,example
63,4589.230957,7185.128418000001,example
64,4613.333496,7014.358887,example
65,4672.820313,7208.205078,example
66,4598.974121,4616.9228520000015,example
67,4705.128418,6115.384765999999,example
68,4631.2822270000015,4623.0771479999985,example
69,4718.461426,5901.025879,example
70,4671.2822270000015,6040.0,example
71,4700.0,4600.0,example
72,4742.05127,4664.102539,example
73,4718.461426,7174.358887,example
74,4611.2822270000015,4577.94873,example
75,4794.871582,5503.589844,example
76,4624.615234000001,4604.615234000001,example
77,4555.384765999999,4417.94873,example
78,4477.436035,6413.846191,example
79,4700.0,4698.974121,example
80,4651.2822270000015,6221.538574,example
81,4801.538574,5528.205078,example
82,4612.307617,4575.897461,example
83,4720.512695,7072.820312999998,example
84,5148.7177729999985,7080.512695,example
85,4878.461426,7212.307617,example
86,4661.538574,4573.846191,example
87,5749.743652,4831.2822270000015,example
88,4821.538574,7120.0,example
89,4562.05127,6458.974121,example
90,4753.846191,6749.230956999999,example
91,4631.2822270000015,6178.461426,example
92,4790.256348,5607.179688,example
93,4641.538574,4543.589844,example
94,4624.102539,4582.563965,example
95,4570.256348,5394.3588869999985,example
96,4660.0,4597.94873,example
97,4566.153809,5582.05127,example
98,4646.153809,7418.974120999998,example
99,5275.384765999999,4927.179688,example
100,4674.871582,4623.0771479999985,example
101,4968.205078,5978.461426,example
102,4573.846191,4581.025879,example
103,4777.94873,4605.6411130000015,example
104,5097.436035,4797.436035,example
105,4637.436035,5663.0771479999985,example
106,4633.333496,6098.461426,example
107,4713.846191,7006.153809,example
108,4671.2822270000015,6824.102539,example
109,4611.2822270000015,4566.666504,example
110,4702.563965,5470.769043,example
111,4976.9228520000015,5434.3588869999985,example
112,4725.6411130000015,4627.692383,example
113,4948.7177729999985,4774.3588869999985,example
114,4661.025879,4634.3588869999985,example
115,4653.846191,4662.563965,example
116,4514.871582,5783.0771479999985,example
117,4562.563965,6149.230957,example
118,4716.410156,6225.6411130000015,example
119,4744.102539,4413.333496,example
120,4630.769043,4631.2822270000015,example
121,4612.820313,4592.307617,example
122,4550.769043,6932.820312999998,example
123,4695.384765999999,7168.717773,example
124,5326.666504,4754.3588869999985,example
125,4634.3588869999985,4636.410156,example
126,4901.538574,6976.410156,example
127,4567.692383,4529.743652,example
128,4674.3588869999985,4609.743652,example
0,4829.743652,4534.3588869999985,example
1,7640.0,4722.05127,example
2,7471.794922,4702.05127,example
3,7833.846191,4753.846191,example
4,4973.333496,4694.3588869999985,example
5,5040.512695,4732.820313,example
6,7852.307617,4953.333496,example
7,4851.794922,4553.333496,example
8,4920.0,4703.589844,example
9,7086.153809,4672.820313,example
10,8043.077148,5015.384765999999,example
11,4917.94873,4617.436035,example
12,8057.436035,5597.94873,example
13,4970.256348,4592.820313,example
14,4996.9228520000015,4799.487305,example
15,4887.179688,4618.974121,example
16,4986.666504,4716.410156,example
17,7940.512695,4899.487305,example
18,4982.563965,4752.307617,example
19,4752.307617,4487.179688,example
20,4921.538574,4675.897461,example
21,4943.0771479999985,4698.461426,example
22,4941.538574,4669.743652,example
23,5072.820313,4744.615234000001,example
24,4846.153809,4538.461426,example
25,4966.666504,4700.512695,example
26,5019.487305,4712.307617,example
27,5034.871582,4737.436035,example
28,4985.128418,4718.461426,example
29,5384.102539,5131.2822270000015,example
30,4992.307617,4853.846191,example
31,4979.487305,4711.794922,example
32,4992.307617,4655.897461,example
33,5105.128418,4734.3588869999985,example
34,5028.7177729999985,4731.2822270000015,example
35,4724.102539,4769.230957,example
36,4998.974121,4680.0,example
37,4985.6411130000015,4726.153809,example
38,7938.974120999998,4984.102539,example
39,7940.0,5310.256348,example
40,7945.641113,4919.487305,example
41,8029.743651999999,5572.307617,example
42,7808.717773,4712.820313,example
43,5021.538574,4722.05127,example
44,5033.333496,4729.743652,example
45,4862.05127,4576.410156,example
46,8007.692383,4924.615234000001,example
47,5031.2822270000015,4673.333496,example
48,7934.358887,4842.563965,example
49,4902.05127,4616.9228520000015,example
50,5008.7177729999985,4684.615234000001,example
51,5062.05127,4762.05127,example
52,4883.589844,4649.230957,example
53,5013.846191,4701.538574,example
54,5076.9228520000015,4704.102539,example
55,5010.769043,4646.153809,example
56,5023.589844,4715.384765999999,example
57,5004.615234000001,4737.436035,example
58,5017.436035,4723.0771479999985,example
59,5037.94873,4727.692383,example
60,7900.0,5143.589844,example
61,8050.769043000001,5488.205078,example
62,6177.94873,4609.743652,example
63,5004.615234000001,4699.487305,example
64,4782.563965,4592.820313,example
65,5012.307617,4664.615234000001,example
66,5006.666504,4581.538574,example
67,5043.589844,4772.820313,example
68,4805.128418,4513.333496,example
69,5047.692383,4745.6411130000015,example
70,5087.692383,4652.820313,example
71,5003.0771479999985,4742.563965,example
72,8000.0,5176.410156,example
