,Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
7678,1648953153.174151,1648953153.188078,27.0,0.0,4369.743652,4568.717772999999,4324.615234000001,4131.282227000001,4290.769043,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7679,1648953153.181966,1648953153.195893,28.0,0.0,4348.717772999999,4672.820313,4313.333496,4160.0,4287.692383,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,14.0,0.0,0.46740299999999996,-0.126221,0.079834,0.871338,0.29688000000000003,-0.024413999999999998,-0.981949,-0.001358,-0.010726000000000001,-0.031432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7680,1648953153.18978,1648953153.203608,29.0,0.0,4304.102539,4732.820313,4571.282227000001,4444.102539,4275.384765999999,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,32.0,0.07765,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7681,1648953153.197595,1648953153.211422,30.0,0.0,4173.333496,4514.358886999999,4271.282227000001,4518.974121,4329.230957,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,15.0,0.0,0.46751000000000004,-0.125977,0.07959,0.871338,0.300786,-0.014159999999999999,-0.9716950000000001,-0.001368,-0.010776,-0.034246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7682,1648953153.20541,1648953153.219137,31.0,0.0,4376.410156,4537.436035,3840.512939,4344.102539,4305.128418,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7683,1648953153.213224,1648953153.2269518,32.0,0.0,4546.666504,4842.05127,4026.6667479999996,4066.6667479999996,4424.615234000001,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,16.0,0.0,0.467617,-0.12573199999999998,0.079346,0.871338,0.289067,-0.032227,-0.996597,-0.0014269999999999999,-0.010724,-0.030333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7684,1648953153.221039,1648953153.234667,33.0,0.0,4499.487305,4975.384765999999,4676.922852000001,4429.743652,4398.461426,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,32.0,0.073334,1.0,0.0,464.57864400000005,336.932831,1005.281067,406.872894,867.438049,171.494232,314.541534,136.928101,135.716873,117.753441,262.78241,377.92245499999996,522.9940190000001,787.657715,1155.258057,160.588318,1021.9974980000001,998.6448359999999,505.009888,941.5191039999999,355.406494,401.181915,409.909424,187.463791,83.416496
7685,1648953153.228853,1648953153.2425811,34.0,0.0,4520.512695,4754.871582,4234.871582,4631.282227000001,4268.717772999999,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,17.0,0.0,0.46797799999999995,-0.125,0.07836900000000001,0.871338,0.29443800000000003,0.0,-1.006851,-0.001382,-0.010726000000000001,-0.033208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7686,1648953153.2366679,1648953153.250396,35.0,0.0,4396.922852000001,4543.077147999999,3580.512939,3850.256348,4522.05127,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7687,1648953153.244482,1648953153.25831,36.0,0.0,5476.922852000001,4692.307617,5289.743652,5120.0,4560.0,0.0,3.0,73.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,18.0,0.0,0.467629,-0.12475599999999999,0.078125,0.871582,0.298833,-0.023926,-0.9746239999999999,-0.00139,-0.010728,-0.035893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
