,Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
819,1645650931.44607,63.0,0.0,4546.666504,3894.358887,4469.230957,4288.717772999999,4453.846191,0.0,3.0,59.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,16.666666,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,48.582825,35.645039000000004,7.353649000000001,4.973732,2.771348,434.208099,173.767349,97.458618,67.764236,79.765877,160.494583,146.209137,5.002568,2.5623419999999997,1.8453849999999998,0.117756,0.048582,0.06285,0.035397000000000005,0.038107999999999996,38.763615,26.414040000000004,3.17634,4.895124,2.2290099999999997
820,1645650931.453785,64.0,0.0,4455.384765999999,4845.641113000001,4335.897461,4286.666504,4528.717772999999,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,32.0,0.0,0.316726,0.573975,0.141846,-0.741699,0.9511860000000001,-0.163088,-0.298833,-0.02056,-0.049419,-0.026531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,1645650931.461599,65.0,0.0,4412.820313,5180.512695,4357.436035,4292.307617,4551.794922,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,1645650931.469413,66.0,0.0,4487.179688,4246.666504,4438.974121,4293.333496,4471.794922,16088.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,33.0,0.0,0.316726,0.573975,0.141846,-0.741699,0.9521629999999999,-0.155276,-0.31543499999999997,-0.020848,-0.049408999999999995,-0.023195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,1645650931.477228,67.0,0.0,4539.487305,3893.3332520000004,4517.94873,4288.717772999999,4398.974121,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
824,1645650931.485042,68.0,0.0,4480.0,4669.743652,4485.641113000001,4284.615234000001,4442.05127,140.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,34.0,0.0,0.316726,0.573975,0.141846,-0.741699,0.9589989999999999,-0.157229,-0.309575,-0.019447,-0.0494,-0.026442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,1645650931.492857,69.0,0.0,4402.563965,5169.743652,4423.589844,4287.179688,4505.641113000001,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1645650931.5006711,70.0,0.0,4392.307617,4606.666504,4423.077147999999,4292.820313,4427.179688,234.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,35.0,0.0,0.316855,0.5742189999999999,0.141846,-0.741455,0.9707180000000001,-0.157229,-0.316411,-0.019992,-0.049391000000000004,-0.023211000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,1645650931.508485,71.0,0.0,4440.512695,3867.6923829999996,4484.102539,4290.769043,4333.846191,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
828,1645650931.5163,72.0,0.0,4502.563965,4195.384765999999,4427.692383,4285.641113000001,4409.230957,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,36.0,0.0,0.316855,0.5742189999999999,0.141846,-0.741455,0.9546040000000001,-0.161135,-0.31201599999999996,-0.018042,-0.049482,-0.026602999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,1645650931.5241141,73.0,0.0,4458.974121,5071.282227000001,4331.282227000001,4290.256348,4520.512695,0.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,1645650931.5318289,74.0,0.0,4426.153809,4920.512695,4388.205078,4296.410156,4522.563965,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,37.0,0.0,0.316983,0.5744630000000001,0.141846,-0.741211,0.969741,-0.16894800000000001,-0.29688000000000003,-0.018777000000000002,-0.049464999999999995,-0.023406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,1645650931.539643,75.0,0.0,4529.743652,4184.102539,4461.025879,4288.717772999999,4441.538574,16082.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
832,1645650931.547458,76.0,0.0,4615.384765999999,4397.436035,4361.538574,4283.077147999999,4487.179688,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,38.0,0.0,0.317112,0.574707,0.141846,-0.740967,0.941421,-0.170413,-0.302739,-0.019194,-0.049499,-0.020479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,1645650931.555272,77.0,0.0,4489.230957,4928.717772999999,4306.153809,4295.384765999999,4530.769043,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1645650931.563086,78.0,0.0,4467.692383,4642.05127,4396.922852000001,4303.589844,4484.102539,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,39.0,0.0,0.317112,0.574707,0.141846,-0.740967,0.948257,-0.145998,-0.276371,-0.018007,-0.049530000000000005,-0.023998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,1645650931.570901,79.0,0.0,4600.512695,4325.128418,4406.666504,4290.256348,4458.974121,16082.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,44.937458,35.80537,9.868731,8.351287,4.2735389999999995,494.229462,198.610245,136.880661,108.024353,156.627136,157.87913500000002,142.978577,7.641723,4.298833,2.966777,0.115461,0.07042899999999999,0.088352,0.044326,0.053748000000000004,38.122444,30.221735,4.731380000000001,7.127896000000001,3.285305
836,1645650931.578715,80.0,0.0,4609.230957,4623.077147999999,4405.641113000001,4281.538574,4520.512695,450.0,3.0,59.0,,,,0.0,4.0,1.0,2.0,0.0,4.0,25.0,,,,,,,,40.0,0.0,0.317002,0.574707,0.14209000000000002,-0.740967,0.9438620000000001,-0.151858,-0.300298,-0.01855,-0.049509,-0.027262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
