,Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
38853,1645901656.4093301,1645901656.454733,121.0,0.0,4280.0,4706.666504,4237.436035,4135.384765999999,4281.025879,450.0,1.0,15.0,54.0,1.0,3.0,0.0,4.0,1.0,2.0,4.0,4.0,58.33333199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38854,1645901656.4171429,1645901656.462548,122.0,0.0,4275.897461,4715.384765999999,4182.563965,4138.974121,4265.128418,450.0,1.0,15.0,,,,0.0,4.0,1.0,2.0,4.0,4.0,58.33333199999999,,,,,,,,61.0,0.0,0.725677,0.11328099999999999,0.65918,0.161377,0.9209129999999999,-0.383307,-0.118654,-0.031902,-0.032813,-0.015738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
38855,1645901656.424957,1645901656.470362,123.0,0.0,4270.769043,4676.922852000001,4193.846191,4153.846191,4259.487305,16074.0,1.0,15.0,,,,0.0,4.0,1.0,2.0,4.0,4.0,58.33333199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38856,1645901656.4327712,1645901656.478177,124.0,0.0,4262.05127,4703.589844,4275.897461,4169.743652,4271.794922,450.0,1.0,15.0,,,,0.0,4.0,1.0,2.0,4.0,4.0,58.33333199999999,,,,,,,,62.0,0.0,0.725677,0.11328099999999999,0.65918,0.161377,0.934585,-0.376471,-0.11230599999999999,-0.031983,-0.032852,-0.016557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38857,1645901656.440585,1645901656.485992,125.0,0.0,4297.436035,4776.410156,4250.769043,4165.641113000001,4288.205078,450.0,1.0,15.0,,,,0.0,4.0,1.0,2.0,4.0,4.0,58.33333199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38858,1645901656.448398,1645901656.4938061,126.0,0.0,4304.615234000001,4725.128418,4194.871582,4143.077147999999,4277.436035,450.0,1.0,15.0,,,,0.0,4.0,1.0,2.0,4.0,4.0,58.33333199999999,,,,,,,,63.0,0.0,0.725677,0.11328099999999999,0.65918,0.161377,0.9355610000000001,-0.386236,-0.101564,-0.031958999999999994,-0.032936,-0.017391999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
38859,1645901656.4562118,1645901656.501621,127.0,0.0,4282.563965,4686.666504,4196.410156,4124.615234000001,4250.769043,232.0,1.0,15.0,,,,0.0,4.0,1.0,2.0,4.0,4.0,58.33333199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38860,1645901656.464026,1645901656.509435,0.0,0.0,4284.615234000001,4735.384765999999,4204.102539,4095.897461,4249.743652,450.0,1.0,15.0,,,,0.0,4.0,1.0,2.0,4.0,4.0,58.33333199999999,,,,,,,,0.0,0.0,0.725677,0.11328099999999999,0.65918,0.161377,0.9209129999999999,-0.383307,-0.118654,-0.031888,-0.032865,-0.018045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38861,1645901656.4718401,1645901656.51735,1.0,0.0,4288.205078,4726.666504,4241.025879,4124.102539,4280.512695,450.0,1.0,15.0,,,,0.0,2.0,0.0,0.0,4.0,4.0,16.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38862,1645901656.479653,1645901656.525165,2.0,0.0,4282.563965,4730.769043,4260.512695,4152.307617,4272.307617,325.0,1.0,15.0,,,,0.0,2.0,0.0,0.0,4.0,4.0,16.666666,,,,,,,,1.0,0.0,0.725677,0.11328099999999999,0.65918,0.161377,0.9355610000000001,-0.386236,-0.101564,-0.031873,-0.032948000000000005,-0.018731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,512.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
38863,1645901656.487467,1645901656.532979,3.0,0.0,4289.230957,4780.0,4276.410156,4104.615234000001,4232.820313,450.0,1.0,15.0,,,,0.0,2.0,0.0,0.0,4.0,4.0,16.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38864,1645901656.495281,1645901656.540794,4.0,0.0,4290.256348,4733.333496,4253.333496,4076.923096,4231.794922,18.0,1.0,15.0,,,,0.0,2.0,0.0,0.0,4.0,4.0,16.666666,,,,,,,,2.0,0.0,0.725731,0.11328099999999999,0.65918,0.161133,0.921401,-0.37891199999999997,-0.109865,-0.031811,-0.032876,-0.01925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38865,1645901656.503094,1645901656.548609,5.0,0.0,4289.743652,4688.717772999999,4262.563965,4122.05127,4232.820313,450.0,1.0,15.0,,,,0.0,2.0,0.0,0.0,4.0,4.0,16.666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
