,Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
2071,1650413879.478074,1650413879.500249,106.0,0.0,4485.641113000001,4471.794922,4291.282227000001,4282.05127,4445.641113000001,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,53.0,0.0,0.253305,-0.483887,0.436279,0.7150880000000001,0.926284,-0.392096,-0.152346,-0.044920999999999996,-0.052996,-0.023986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,1650413879.485889,1650413879.5081642,107.0,0.0,4499.487305,4488.205078,4299.487305,4282.05127,4454.358886999999,16189.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1650413879.493703,1650413879.5159779,108.0,0.0,4500.512695,4453.846191,4301.025879,4282.05127,4451.282227000001,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,54.0,0.0,0.253305,-0.483887,0.436279,0.7150880000000001,0.9233540000000001,-0.401373,-0.147951,-0.045507,-0.05297,-0.027739999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,1650413879.501518,1650413879.5238929,109.0,0.0,4480.512695,4452.307617,4287.692383,4282.05127,4431.282227000001,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,64.0,0.7558819999999999,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2075,1650413879.509333,1650413879.531707,110.0,0.0,4481.538574,4482.05127,4284.615234000001,4282.05127,4422.563965,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,55.0,0.0,0.253771,-0.48364300000000005,0.436279,0.7150880000000001,0.9209129999999999,-0.386236,-0.146975,-0.046083,-0.05299500000000001,-0.022085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,1650413879.517147,1650413879.539622,111.0,0.0,4488.717772999999,4441.025879,4307.692383,4282.05127,4437.94873,16189.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,1650413879.524962,1650413879.547437,112.0,0.0,4477.94873,4412.820313,4311.282227000001,4282.05127,4446.666504,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,56.0,0.0,0.254458,-0.48364300000000005,0.436279,0.7148439999999999,0.932631,-0.374517,-0.157717,-0.044942,-0.052969,-0.023197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,1650413879.5327759,1650413879.555351,113.0,0.0,4472.307617,4461.538574,4281.025879,4282.05127,4430.256348,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,64.0,0.7558819999999999,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2079,1650413879.540591,1650413879.563166,114.0,0.0,4470.769043,4470.256348,4274.871582,4282.05127,4422.563965,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,57.0,0.0,0.254458,-0.48364300000000005,0.436279,0.7148439999999999,0.929702,-0.39014299999999996,-0.16406500000000002,-0.045477,-0.052994000000000006,-0.024051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,1650413879.5484052,1650413879.5708802,115.0,0.0,4464.615234000001,4446.666504,4284.615234000001,4282.05127,4432.820313,16189.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,1650413879.5562198,1650413879.5786948,116.0,0.0,4472.307617,4482.05127,4276.922852000001,4282.05127,4433.846191,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,58.0,0.0,0.254458,-0.48364300000000005,0.436279,0.7148439999999999,0.925795,-0.383307,-0.157229,-0.045959,-0.053016999999999995,-0.024966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,1650413879.564035,1650413879.58641,117.0,0.0,4483.077147999999,4540.512695,4270.256348,4282.05127,4420.0,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,64.0,0.7558819999999999,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2083,1650413879.571849,1650413879.594225,118.0,0.0,4466.666504,4549.230957,4268.205078,4282.05127,4400.0,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,59.0,0.0,0.254679,-0.483887,0.436279,0.7146,0.926284,-0.37891199999999997,-0.155764,-0.04483,-0.052989,-0.025789999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,1650413879.579664,1650413879.601939,119.0,0.0,4457.436035,4510.769043,4284.102539,4282.05127,4410.256348,16189.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,1650413879.587478,1650413879.609854,120.0,0.0,4478.461426,4475.897461,4302.563965,4282.05127,4443.077147999999,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,60.0,0.0,0.255363,-0.483887,0.436279,0.7143550000000001,0.922377,-0.380865,-0.14257999999999998,-0.045425,-0.052964,-0.026434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,1650413879.595293,1650413879.617668,121.0,0.0,4485.641113000001,4500.512695,4286.153809,4282.05127,4437.436035,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,64.0,0.838966,1.0,0.0,3.954992,6.6831190000000005,4.384723999999999,2.583181,2.386597,17.901213000000002,33.651173,9.027199000000001,7.412244,5.938655000000001,12.836872999999999,6.005122,2.612396,1.083401,1.672179,0.007286,0.00339,0.007834,0.00292,0.003469,3.222236,6.101051,4.069447,1.874336,1.5364200000000001
2087,1650413879.603107,1650413879.625483,122.0,0.0,4450.769043,4552.820313,4272.820313,4282.05127,4398.461426,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,61.0,0.0,0.255583,-0.48413100000000003,0.436279,0.7141109999999999,0.929213,-0.366705,-0.152346,-0.046008999999999994,-0.053087,-0.027160000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,1650413879.610922,1650413879.633198,123.0,0.0,4437.436035,4544.615234000001,4282.05127,4282.05127,4402.563965,16189.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,1650413879.618737,1650413879.641012,124.0,0.0,4472.307617,4495.897461,4272.820313,4282.05127,4439.487305,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,62.0,0.0,0.255583,-0.48413100000000003,0.436279,0.7141109999999999,0.932631,-0.368658,-0.163577,-0.044875,-0.053101,-0.027763999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,1650413879.626551,1650413879.648727,125.0,0.0,4487.179688,4481.025879,4268.717772999999,4282.05127,4448.717772999999,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,64.0,0.838966,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1650413879.634366,1650413879.656542,126.0,0.0,4468.717772999999,4520.512695,4291.794922,4282.05127,4450.256348,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,63.0,0.0,0.256725,-0.483887,0.436279,0.713867,0.918959,-0.380865,-0.15332300000000001,-0.045417,-0.053162,-0.022009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,1650413879.64218,1650413879.664257,127.0,0.0,4473.846191,4545.128418,4303.077147999999,4282.05127,4469.743652,238.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,1650413879.6499949,1650413879.672071,0.0,0.0,4481.025879,4524.615234000001,4286.666504,4282.05127,4461.025879,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,0.0,0.0,0.256725,-0.483887,0.436279,0.713867,0.9160299999999999,-0.372076,-0.152834,-0.044342,-0.053119000000000006,-0.023177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,1650413879.657809,1650413879.679786,1.0,0.0,4456.922852000001,4520.0,4272.820313,4282.05127,4434.871582,450.0,3.0,73.0,,,,0.0,4.0,0.0,4.0,0.0,4.0,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,64.0,0.838966,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
