,Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
4296,1645651314.859937,109.0,0.0,4563.589844,4877.436035,4226.666504,4282.563965,4325.641113000001,450.0,3.0,55.0,7.0,1.0,4.0,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,1645651314.8677552,110.0,0.0,4552.820313,4814.358886999999,4250.256348,4284.615234000001,4301.025879,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,55.0,0.0,0.334425,0.5717770000000001,0.152832,-0.733398,0.949722,-0.150881,-0.30518,-0.018366999999999998,-0.049111,-0.02333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,1645651314.875572,111.0,0.0,4517.94873,4753.846191,4270.769043,4287.179688,4266.153809,16204.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,1645651314.883389,112.0,0.0,4501.025879,4757.436035,4261.538574,4287.179688,4260.512695,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,56.0,0.0,0.334425,0.5717770000000001,0.152832,-0.733398,0.9629049999999999,-0.151858,-0.30518,-0.017214,-0.049132,-0.026661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,128.0,0.257119,,,,,,,,,,,,,,,,,,,,,,,,,
4300,1645651314.891206,113.0,0.0,4517.436035,4705.128418,4298.461426,4285.128418,4258.974121,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,1645651314.899023,114.0,0.0,4536.922852000001,4547.179688,4312.307617,4284.615234000001,4247.179688,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,57.0,0.0,0.335071,0.5717770000000001,0.152588,-0.733154,0.959976,-0.161624,-0.298833,-0.017934000000000002,-0.049101,-0.029658999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,1645651314.90684,115.0,0.0,4534.871582,4510.769043,4312.820313,4284.615234000001,4265.128418,16204.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,1645651314.914757,116.0,0.0,4555.897461,4585.128418,4278.974121,4283.589844,4295.897461,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,58.0,0.0,0.334536,0.5717770000000001,0.152588,-0.733398,0.960952,-0.172854,-0.29639099999999996,-0.018533,-0.049074,-0.026253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,128.0,0.257119,,,,,,,,,,,,,,,,,,,,,,,,,
4304,1645651314.922574,117.0,0.0,4543.589844,4611.282227000001,4245.128418,4282.563965,4275.897461,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,1645651314.930491,118.0,0.0,4551.794922,4602.05127,4234.871582,4283.589844,4274.358886999999,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,59.0,0.0,0.334425,0.5717770000000001,0.152832,-0.733398,0.9629049999999999,-0.151858,-0.30518,-0.017412,-0.049245,-0.029341000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,1645651314.938308,119.0,0.0,4574.358886999999,4642.563965,4225.641113000001,4283.589844,4290.256348,16204.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,1645651314.946125,120.0,0.0,4587.692383,4678.974121,4210.769043,4282.05127,4317.436035,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,60.0,0.0,0.334536,0.5717770000000001,0.152588,-0.733398,0.960952,-0.172854,-0.29639099999999996,-0.018064,-0.049203,-0.025968,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,128.0,0.27923200000000004,27.335196999999997,22.268614000000003,6.540242,1.860485,1.687977,319.426941,113.31133999999999,81.7146,39.739033,44.340984000000006,191.47297700000001,160.11308300000002,9.381926,3.318049,1.6780279999999999,0.081897,0.025268000000000002,0.052835,0.027148000000000002,0.033734,26.783566999999998,21.19207,4.27827,2.080083,1.6617080000000002
4308,1645651314.953942,121.0,0.0,4568.717772999999,4703.077147999999,4224.615234000001,4282.563965,4313.333496,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,1645651314.961759,122.0,0.0,4583.077147999999,4802.05127,4254.358886999999,4284.615234000001,4322.563965,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,61.0,0.0,0.334647,0.5717770000000001,0.152344,-0.733398,0.9594870000000001,-0.152834,-0.300298,-0.018503,-0.049166,-0.02298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,1645651314.969576,123.0,0.0,4570.769043,4886.153809,4245.641113000001,4283.589844,4333.846191,16204.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,1645651314.977393,124.0,0.0,4532.307617,4844.102539,4264.102539,4282.05127,4340.512695,450.0,3.0,55.0,,,,0.0,4.0,2.0,1.0,0.0,4.0,25.0,,,,,,,,62.0,0.0,0.334647,0.5717770000000001,0.152344,-0.733398,0.9585110000000001,-0.145998,-0.309575,-0.018997,-0.049181,-0.026395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,128.0,0.27923200000000004,,,,,,,,,,,,,,,,,,,,,,,,,
